nombre_de_la_empresa,fecha_de_fundacion,numero_de_marcas_registradas,numero_de_patentes_otorgadas,estado_operativo,categoria,antiguedad_de_la_empresa,empleados_en_linkedin,seguidores_en_linkedin,seguidores_en_facebook,seguidores_en_twitter,numero_de_articulos,numero_total_de_fundadores,numero_de_mujeres_fundadores,numero_de_hombres_fundadores,financiacion_total_por_acciones,ultima_financiacion_por_acciones,numero_de_inversiones_en_rondas_de_financiacion,numero_de_inversionistas,numero_de_inversionistas_principales,financiacion_total,numero_de_rondas_de_financiacion,tipo_de_ultima_financiacion,fecha_de_ultima_financiacion,monto_de_ultima_financiacion,años_desde_ultima_financiacion,financiacion_total_por_acciones_log,ultima_financiacion_por_acciones_log,monto_de_ultima_financiacion_log,financiacion_total_log,seguidores_en_linkedin_log,seguidores_en_facebook_log,seguidores_en_twitter_log,empleados_en_linkedin_log,años_desde_ultima_financiacion_log,cluster_kmeans
Contraline,2015-05-20,0,17,active,Salud,10,23.0,3000.0,0.0,617,38,2.0,0,2,23830000.0,7200000.0,0,33,4.0,24630000.0,8,series_a,2022-11-10,7200000.0,2.665753424657534,16.986455891038833,15.789591722875162,15.789591722875162,17.019475810697614,8.006700845440367,0.0,6.42648845745769,3.1780538303479458,1.2990338871056821,1
Auro Robotics,2015-05-12,1,0,active,Software y Servicios B2B,10,13.0,2000.0,1800.0,0,20,3.0,0,3,2220000.0,2100000.0,0,5,1.0,2220000.0,2,seed,2016-04-26,2100000.0,9.210958904109589,14.613018204298811,14.557448378884015,14.557448378884015,14.613018204298811,7.601402334583733,7.496097345175956,0.0,2.6390573296152584,2.323461545896767,0
Netomi,2015-05-01,0,0,active,Software y Servicios B2B,10,220.0,31000.0,279.0,577,35,1.0,0,1,52000000.0,30000000.0,0,25,3.0,52000000.0,4,series_b,2021-11-17,30000000.0,3.6465753424657534,17.76675429577647,17.216707972959764,17.216707972959764,17.76675429577647,10.34177474101152,5.634789603169249,6.359573868672378,5.3981627015177525,1.536130462769357,1
Deako,2015-04-01,5,13,active,Bienes Raíces y Construcción,10,64.0,4000.0,3700.0,357,40,2.0,0,2,20120000.0,12500000.0,0,9,2.0,22220000.0,5,series_b,2021-03-15,12500000.0,4.323287671232877,16.8172249528976,16.341239282272525,16.341239282272525,16.916503387180256,8.294299608857235,8.216358332386156,5.8805329864007,4.174387269895637,1.6720910957949486,1
AirX,2015-02-23,0,0,active,No Especificado,10,10.0,161.0,733.0,0,3,2.0,0,2,1380000000.0,1250000000.0,0,16,3.0,1380000000.0,5,series_b,2025-03-05,1250000000.0,0.347945205479452,21.04534933684016,20.94640938906062,20.94640938906062,21.04534933684016,5.087596335232384,6.598509028614515,0.0,2.3978952727983707,0.29858136290981657,1
Sandbox Banking,2015-01-30,2,0,active,Finanzas,10,40.0,7000.0,0.0,0,39,2.0,1,1,6075000.0,4300000.0,0,11,2.0,6075000.0,8,seed,2022-11-17,4300000.0,2.646575342465753,15.619692711799926,15.274125813221904,15.274125813221904,15.619692711799926,8.853808274977197,0.0,0.0,3.713572066704308,1.29378846481262,1
Aerones,2015-01-01,4,2,active,Industria,10,396.0,26000.0,6900.0,795,35,2.0,1,1,107386781.0,62000000.0,0,28,10.0,112929315.0,10,series_b,2025-06-02,62000000.0,0.1041095890410958,18.491947659839283,17.9426449591384,17.9426449591384,18.542272658832136,10.165890277802454,8.839421607620602,6.679599185844383,5.983936280687191,0.09903920836419139,1
Replika,2015-01-01,1,1,active,Software y Servicios B2B,10,40.0,2000.0,55000.0,0,40,1.0,1,0,10920000.0,6500000.0,0,9,2.0,10920000.0,3,series_a,2017-11-30,6500000.0,7.613698630136986,16.206106619856122,15.687312888712007,15.687312888712007,16.206106619856122,7.601402334583733,10.915106645867503,0.0,3.713572066704308,2.1533537999666055,1
Paystack,2015-01-01,0,0,active,Finanzas,10,266.0,137000.0,13000.0,0,166,3.0,1,2,11625002.0,10205002.0,0,27,7.0,11675002.0,5,series_a,2018-08-28,10205002.0,6.8712328767123285,16.268668767502177,16.13838864819958,16.13838864819958,16.272960618478518,11.827743504053695,9.472781556562168,0.0,5.58724865840025,2.063214705396798,1
Akido Labs,2015-01-01,0,0,active,Software y Servicios B2B,10,80.0,3000.0,0.0,0,19,3.0,0,3,81620000.0,60000000.0,0,22,1.0,81620000.0,8,series_b,2025-05-15,60000000.0,0.1534246575342465,18.21758490019383,17.909855136853043,17.909855136853043,18.21758490019383,8.006700845440367,0.0,0.0,4.394449154672439,0.14273548009988984,1
Deepgram,2015-01-01,1,7,active,Software y Servicios B2B,10,186.0,24000.0,588.0,0,54,2.0,0,2,85920000.0,47000000.0,0,21,8.0,85920000.0,8,series_b,2022-11-26,47000000.0,2.621917808219178,18.268927200363564,17.665658180950928,17.665658180950928,18.268927200363564,10.085850775128717,6.3784261836515865,0.0,5.231108616854587,1.28700366682914,1
Eden,2015-01-01,0,0,active,Software y Servicios B2B,10,90.0,4000.0,1600.0,0,62,3.0,0,3,68000000.0,28000000.0,0,35,5.0,68000000.0,6,series_b,2020-03-03,28000000.0,5.356164383561644,18.035018277846262,17.147715103853763,17.147715103853763,18.035018277846262,8.294299608857235,7.3783837129967145,0.0,4.51085950651685,1.8494251110778641,1
Thunkable,2015-01-01,2,0,active,Software y Servicios B2B,10,41.0,6000.0,6100.0,0,9,3.0,1,2,33420000.0,30000000.0,0,16,3.0,33644912.0,4,series_b,2022-02-28,30000000.0,3.364383561643836,17.324665111053722,17.216707972959764,17.216707972959764,17.331372428778653,8.699681400989514,8.716207971151853,0.0,3.7376696182833684,1.473476956327557,1
Inito,2015-01-01,0,0,active,Software y Servicios B2B,10,200.0,36000.0,0.0,0,31,2.0,0,2,13450000.0,6000000.0,0,7,4.0,13450000.0,7,series_a,2023-11-15,6000000.0,1.652054794520548,16.414489738361564,15.607270193858982,15.607270193858982,16.414489738361564,10.491301994830229,0.0,0.0,5.303304908059076,0.9753347336940855,1
iSono Health,2015-01-01,2,3,active,Software y Servicios B2B,10,25.0,3000.0,596.0,443,17,2.0,1,1,5457679.0,1837679.0,0,5,3.0,6448679.0,5,seed,2025-03-26,1837679.0,0.2904109589041095,15.512534348997015,14.424014464455114,14.424014464455114,15.679386016665259,8.006700845440367,6.391917113392602,6.095824562432225,3.258096538021482,0.2549607404339262,1
Enso,2015-01-01,0,0,active,Software y Servicios B2B,10,25.0,2000.0,0.0,0,0,2.0,1,1,30625000.0,16500000.0,0,10,2.0,30625000.0,4,seed,2022-04-19,16500000.0,3.2273972602739724,17.237327259482225,16.61887099947687,16.61887099947687,17.237327259482225,7.601402334583733,0.0,0.0,3.258096538021482,1.4415864987806695,1
GetAccept,2015-01-01,1,0,active,Software y Servicios B2B,10,170.0,15000.0,2500.0,0,24,4.0,0,4,28720000.0,20000000.0,0,8,4.0,28720000.0,4,series_b,2020-12-07,20000000.0,4.5917808219178085,17.173104336963238,16.811242881518265,16.811242881518265,17.173104336963238,9.61587214452889,7.824445930877619,0.0,5.14166355650266,1.7212978092273534,1
Revl,2015-01-01,1,0,active,Software y Servicios B2B,10,23.0,1000.0,21000.0,466,22,3.0,0,3,17450000.0,8800000.0,0,18,3.0,17450000.0,5,series_a,2020-02-25,8800000.0,5.375342465753425,16.6748502639193,15.990262393084793,15.990262393084793,16.6748502639193,6.90875477931522,9.952325334619427,6.1463292576688975,3.1780538303479458,1.8524378097198002,1
Playment,2015-01-01,0,0,active,Software y Servicios B2B,10,1000.0,374000.0,0.0,0,23,3.0,0,3,2420000.0,1600000.0,0,6,5.0,2470000.0,4,seed,2017-11-21,1600000.0,7.638356164383562,14.699278511355924,14.285514812209815,14.285514812209815,14.719729113462378,12.832013750189885,0.0,0.0,6.90875477931522,2.1562123059625695,1
Validere,2015-01-01,1,6,active,Software y Servicios B2B,10,60.0,8000.0,17.0,13,21,2.0,0,2,68061264.0,55000000.0,0,31,5.0,69261264.0,9,series_b,2022-03-15,55000000.0,3.3232876712328765,18.035918813405594,17.822843761378564,17.822843761378564,18.053396361282296,8.987321812850125,2.8903717578961645,2.6390573296152584,4.110873864173311,1.4640161478233278,1
Beek,2015-01-01,0,0,active,Software y Servicios B2B,10,16.0,7000.0,0.0,0,10,2.0,1,1,13125000.0,13000000.0,0,19,1.0,13125000.0,3,series_a,2023-02-02,13000000.0,2.4356164383561643,16.390029442632436,16.380459992348886,16.380459992348886,16.390029442632436,8.853808274977197,0.0,0.0,2.833213344056216,1.2341963676103744,1
Pocket Worlds,2015-01-01,0,0,active,Software y Servicios B2B,10,114.0,7000.0,0.0,0,20,3.0,0,3,10000000.0,7000000.0,0,12,2.0,10000000.0,2,series_a,2021-01-28,7000000.0,4.449315068493151,16.118095750958314,15.76142084987672,15.76142084987672,16.118095750958314,8.853808274977197,0.0,0.0,4.74493212836325,1.6954899252714808,1
Triplebyte,2015-01-01,0,0,active,Software y Servicios B2B,10,9.0,8000.0,22000.0,0,18,3.0,0,3,48120000.0,35000000.0,0,33,4.0,48120000.0,4,series_b,2019-04-11,35000000.0,6.252054794520548,17.689208469852133,17.370858648025116,17.370858648025116,17.689208469852133,8.987321812850125,9.99884318585288,0.0,2.302585092994046,1.9812848486446097,1
Vetcove,2015-01-01,0,0,active,Salud,10,250.0,16000.0,3600.0,513,1,2.0,0,2,3025000.0,3025000.0,0,21,2.0,3025000.0,1,pre_seed,2016-08-22,3025000.0,8.887671232876713,14.922421980025536,14.922421980025536,14.922421980025536,14.922421980025536,9.680406499268875,8.188966863648876,6.2422232654551655,5.5254529391317835,2.291288651060297,1
Prenda,2015-01-01,1,0,active,Educación,10,261.0,8000.0,7600.0,0,4,3.0,1,2,45802599.0,20000000.0,0,14,3.0,45802599.0,6,series_b,2022-06-13,20000000.0,3.0767123287671234,17.63985141603209,16.811242881518265,16.811242881518265,17.63985141603209,8.987321812850125,8.936035096566041,0.0,5.568344503761097,1.4052908618105457,1
Reliance Health,2015-01-01,0,0,active,Finanzas,10,668.0,114000.0,0.0,0,5,3.0,0,3,48267388.0,40000000.0,0,15,2.0,48267388.0,3,series_b,2022-02-01,40000000.0,3.4383561643835616,17.692266714605413,17.50439003707821,17.50439003707821,17.692266714605413,11.643962499267984,0.0,0.0,6.505784060128229,1.4902840746439383,1
TransAstra,2015-01-01,0,0,active,Industria,10,34.0,11000.0,0.0,0,28,1.0,0,1,7025000.0,4000000.0,0,16,1.0,7025000.0,4,seed,2021-09-10,4000000.0,3.8328767123287673,15.764985915532828,15.201805169084134,15.201805169084134,15.764985915532828,9.305741456739435,0.0,0.0,3.5553480614894135,1.5754418829842451,1
KidPass,2015-01-01,2,0,active,Educación,10,10.0,2000.0,37000.0,781,8,3.0,0,3,11600000.0,5500000.0,0,23,1.0,11600000.0,4,series_b,2019-05-31,5500000.0,6.115068493150685,16.266515742283485,15.520258832020865,15.520258832020865,16.266515742283485,7.601402334583733,10.518700218288165,6.661854740545311,2.3978952727983707,1.962214858080257,1
Breathe Well-being,2015-01-01,0,0,active,Salud,10,212.0,45000.0,41000.0,36,7,2.0,0,2,12804600.0,500000000.0,0,14,3.0,12804600.0,4,series_b,2023-01-19,500000000.0,2.473972602739726,16.36531511742705,20.030118658386467,20.030118658386467,16.36531511742705,10.714439990727769,10.62135173563291,3.6109179126442243,5.3612921657094255,1.2452987814146796,1
AON3D,2015-01-01,0,2,active,Industria,10,77.0,5000.0,670.0,0,5,3.0,0,3,14300000.0,11500000.0,0,16,2.0,14300000.0,3,series_a,2021-09-02,11500000.0,3.854794520547945,16.475770165160203,16.257857680289998,16.257857680289998,16.475770165160203,8.517393171418904,6.508769136971682,0.0,4.356708826689592,1.5799667775825346,1
Vinebox,2015-01-01,2,0,active,Consumo,10,4.0,2000.0,37000.0,0,8,2.0,1,1,6020000.0,5900000.0,0,5,2.0,6020000.0,3,series_a,2019-01-19,5900000.0,6.476712328767123,15.610597983397946,15.59046307836746,15.59046307836746,15.610597983397946,7.601402334583733,10.518700218288165,0.0,1.6094379124341003,2.011793167125847,0
Zenysis,2015-01-01,0,0,active,Software y Servicios B2B,10,42.0,4000.0,0.0,391,2,2.0,0,2,21900000.0,13300000.0,0,10,1.0,21900000.0,3,series_b,2022-06-22,13300000.0,3.052054794520548,16.90199724044883,16.40327466837995,16.40327466837995,16.90199724044883,8.294299608857235,0.0,5.971261839790462,3.7612001156935624,1.3992241091283084,1
Cityfurnish,2015-01-01,0,0,active,Bienes Raíces y Construcción,10,195.0,26000.0,22000.0,0,14,2.0,0,2,7650000.0,2500000.0,0,18,5.0,10150000.0,6,series_a,2022-11-11,2500000.0,2.663013698630137,15.850216336521664,14.731801689838349,14.731801689838349,16.132984361974234,10.165890277802454,9.99884318585288,0.0,5.278114659230517,1.2982862235194517,1
GoLorry,2015-01-01,0,0,active,Software y Servicios B2B,10,20.0,704.0,0.0,4,0,3.0,0,3,294998.0,174998.0,0,2,1.0,294998.0,2,seed,2018-09-05,174998.0,6.849315068493151,12.594727245485704,12.07253553860361,12.07253553860361,12.594727245485704,6.558197802812269,0.0,1.6094379124341003,3.044522437723423,2.0604262755663485,0
Invofox,2015-01-01,0,0,active,Finanzas,10,53.0,3000.0,0.0,36,1,3.0,0,3,500000.0,500000.0,0,1,1.0,500000.0,1,pre_seed,2022-08-22,500000.0,2.884931506849315,13.122365377402328,13.122365377402328,13.122365377402328,13.122365377402328,8.006700845440367,0.0,3.6109179126442243,3.9889840465642745,1.3571053535095812,0
Gas Pos,2015-01-01,0,0,active,Finanzas,10,15.0,588.0,526.0,266,80,1.0,0,1,4375000.0,150000.0,0,7,2.0,4375000.0,6,seed,2020-03-16,150000.0,5.32054794520548,15.291417306345254,11.918397239722838,11.918397239722838,15.291417306345254,6.3784261836515865,6.267200548541362,5.58724865840025,2.772588722239781,1.8438059045912623,0
Amberbox Gunshot Detection,2015-01-01,0,0,active,No Especificado,10,41.0,43000.0,116.0,61,1,1.0,0,1,2120000.0,2120000.0,0,4,1.0,2120000.0,2,seed,2016-12-01,2120000.0,8.610958904109589,14.566927118346197,14.566927118346197,14.566927118346197,14.566927118346197,10.668978650219241,4.762173934797756,4.127134385045092,3.7376696182833684,2.2629039999095824,0
Switchboard,2015-01-01,0,0,active,Software y Servicios B2B,10,10.0,779.0,1000.0,111,5,2.0,0,2,4325000.0,175000.0,0,10,2.0,4325000.0,5,seed,2021-12-17,175000.0,3.564383561643836,15.279922929561963,12.07254696717504,12.07254696717504,15.279922929561963,6.659293919683638,6.90875477931522,4.718498871295094,2.3978952727983707,1.5182834691442968,0
AnnieCannons,2015-01-01,0,0,active,Software y Servicios B2B,10,64.0,2000.0,2900.0,0,2,2.0,2,0,120000.0,120000.0,0,1,1.0,120000.0,1,seed,2018-08-20,120000.0,6.8931506849315065,11.695255355062795,11.695255355062795,11.695255355062795,11.695255355062795,7.601402334583733,7.972810784121404,0.0,4.174387269895637,2.065995381502037,0
PredictLeads,2015-01-01,0,0,active,Software y Servicios B2B,10,42.0,1000.0,0.0,55,1,3.0,1,2,150000.0,150000.0,0,5,1.0,150000.0,2,seed,2019-08-19,150000.0,5.895890410958904,11.918397239722838,11.918397239722838,11.918397239722838,11.918397239722838,6.90875477931522,0.0,4.02535169073515,3.7612001156935624,1.9309256415528244,0
Bloomberg Second Measure,2015-01-01,0,0,active,Finanzas,10,14.0,3000.0,147.0,0,44,2.0,1,1,25400000.0,20000000.0,0,30,3.0,25400000.0,3,series_a,2019-02-11,20000000.0,6.413698630136986,17.050259771358842,16.811242881518265,16.811242881518265,17.050259771358842,8.006700845440367,4.997212273764115,0.0,2.70805020110221,2.0033294551482417,1
PhysioHealth,2015-01-01,0,0,active,Salud,10,2.0,71.0,0.0,0,1,2.0,2,0,120000.0,120000.0,0,1,1.0,120000.0,1,pre_seed,2016-03-22,120000.0,9.306849315068494,11.695255355062795,11.695255355062795,11.695255355062795,11.695255355062795,4.276666119016055,0.0,0.0,1.0986122886681098,2.3328086562784844,0
Shelf Engine,2015-01-01,1,0,active,Software y Servicios B2B,10,23.0,5000.0,306.0,755,28,2.0,0,2,58220000.0,41000000.0,0,15,4.0,58220000.0,6,series_b,2021-03-18,41000000.0,4.315068493150685,17.87973951345798,17.529082649058825,17.529082649058825,17.87973951345798,8.517393171418904,5.726847747587197,6.628041376179533,3.1780538303479458,1.6705458984748822,1
PaveAI,2015-01-01,0,0,active,Software y Servicios B2B,10,2.0,305.0,745.0,0,0,1.0,0,1,620000.0,500000.0,0,3,1.0,620000.0,2,seed,2016-09-01,500000.0,8.860273972602739,13.3374763699232,13.122365377402328,13.122365377402328,13.3374763699232,5.723585101952381,6.61472560020376,0.0,1.0986122886681098,2.288513954496539,0
Intact Therapeutics,2015-01-01,0,2,active,Salud,10,5.0,285.0,0.0,0,4,2.0,0,2,400000.0,250000.0,0,5,2.0,644999.0,4,series_a,2021-11-17,250000.0,3.6465753424657534,12.899222326086994,12.429220196836383,12.429220196836383,13.37700559577791,5.655991810819852,0.0,0.0,1.791759469228055,1.536130462769357,0
StrongIntro,2015-01-01,0,0,active,No Especificado,10,2.0,17.0,62.0,18,0,2.0,0,2,120000.0,120000.0,0,2,1.0,120000.0,1,seed,2016-03-22,120000.0,9.306849315068494,11.695255355062795,11.695255355062795,11.695255355062795,11.695255355062795,2.8903717578961645,4.143134726391533,2.9444389791664403,1.0986122886681098,2.3328086562784844,0
Chillabit,2015-01-01,0,0,active,No Especificado,10,2.0,36.0,6300.0,0,0,4.0,2,2,1000000.0,1000000.0,0,2,2.0,1000000.0,1,seed,2016-03-19,1000000.0,9.315068493150685,13.815511557963774,13.815511557963774,13.815511557963774,13.815511557963774,3.6109179126442243,8.748463629942055,0.0,1.0986122886681098,2.3336057866515025,0
Cambridge Mask Co,2015-01-01,0,0,active,No Especificado,10,10.0,2000.0,13000.0,0,1,1.0,0,1,1550000.0,350000.0,0,3,1.0,1570000.0,5,seed,2018-09-01,350000.0,6.86027397260274,14.253766134056512,12.765691290604371,12.765691290604371,14.266586814266963,7.601402334583733,9.472781556562168,0.0,2.3978952727983707,2.061821462398873,0
Unnyhog,2015-01-01,0,0,active,No Especificado,10,1.0,156.0,875.0,0,2,3.0,1,2,120000.0,120000.0,0,3,1.0,120000.0,2,pre_seed,2016-03-22,120000.0,9.306849315068494,11.695255355062795,11.695255355062795,11.695255355062795,11.695255355062795,5.056245805348308,6.775366090936392,0.0,0.6931471805599453,2.3328086562784844,0
Bot Orange,2015-01-01,0,0,active,Software y Servicios B2B,10,10.0,68.0,0.0,0,0,2.0,0,2,150000.0,150000.0,0,3,1.0,150000.0,1,seed,2019-03-18,150000.0,6.317808219178082,11.918397239722838,11.918397239722838,11.918397239722838,11.918397239722838,4.23410650459726,0.0,0.0,2.3978952727983707,1.9903108595274694,0
Monthli,2015-01-01,0,0,active,Bienes Raíces y Construcción,10,2.0,19.0,0.0,0,0,3.0,0,3,120000.0,120000.0,0,1,1.0,120000.0,1,pre_seed,2016-03-22,120000.0,9.306849315068494,11.695255355062795,11.695255355062795,11.695255355062795,11.695255355062795,2.995732273553991,0.0,0.0,1.0986122886681098,2.3328086562784844,0
Supr Daily,2015-01-01,0,0,active,Consumo,10,610.0,27000.0,0.0,0,23,3.0,0,3,1941993.0,1470230.0,0,22,1.0,1941993.0,5,seed,2017-05-30,1470230.0,8.117808219178082,14.479225838230283,14.200930089266416,14.200930089266416,14.479225838230283,10.203629181337648,0.0,0.0,6.415096959171596,2.2102294483586076,1
Appcanary,2015-01-01,0,0,active,Software y Servicios B2B,10,2.0,13.0,0.0,160,1,2.0,0,2,120000.0,120000.0,0,2,1.0,120000.0,1,seed,2015-08-18,120000.0,9.9013698630137,11.695255355062795,11.695255355062795,11.695255355062795,11.695255355062795,2.6390573296152584,0.0,5.081404364984463,1.0986122886681098,2.3888884568444375,0
X-ZELL,2014-12-01,0,4,active,Salud,10,20.0,1000.0,0.0,188,92,1.0,0,1,5560000.0,4000000.0,0,13,4.0,5560000.0,4,seed,2018-05-01,4000000.0,7.197260273972603,15.531108846082864,15.201805169084134,15.201805169084134,15.531108846082864,6.90875477931522,0.0,5.241747015059643,3.044522437723423,2.1037999855118765,1
Nexu,2014-11-01,0,0,active,Finanzas,10,190.0,6000.0,8500.0,0,1,3.0,0,3,73000000.0,20000000.0,0,21,1.0,73000000.0,7,series_b,2023-10-17,20000000.0,1.7315068493150685,18.105970012811294,16.811242881518265,16.811242881518265,18.105970012811294,8.699681400989514,9.04793908261736,0.0,5.25227342804663,1.0048534163793468,1
TetraScience,2014-10-21,1,1,active,Software y Servicios B2B,10,150.0,44000.0,0.0,975,42,3.0,1,2,99120000.0,80000000.0,0,16,5.0,99145000.0,9,series_b,2021-04-15,80000000.0,4.238356164383561,18.411841805373943,18.197537205138154,18.197537205138154,18.41209399310128,10.691967639914864,0.0,6.883462586413092,5.017279836814924,1.656007740028855,1
Meter Feeder,2014-10-13,1,2,active,Bienes Raíces y Construcción,10,11.0,525.0,380.0,817,14,2.0,0,2,3856000.0,2600000.0,0,18,3.0,4106000.0,9,seed,2022-04-19,2600000.0,3.2273972602739724,15.165141194048639,14.77102238760702,14.77102238760702,15.227960120107017,6.26530121273771,5.942799375126701,6.706862336602747,2.4849066497880004,1.4415864987806695,1
PAKIBLE,2014-10-01,0,0,active,Industria,10,2.0,545.0,0.0,0,5,2.0,0,2,1620000.0,1500000.0,0,10,1.0,1620000.0,2,seed,2016-01-01,1500000.0,9.528767123287672,14.297937324492327,14.220976332738882,14.220976332738882,14.297937324492327,6.302618975744905,0.0,0.0,1.0986122886681098,2.3541112369823525,0
Boom Supersonic,2014-09-01,6,14,active,Industria,10,301.0,217000.0,77000.0,0,218,3.0,0,3,347496024.0,100000000.0,1,52,7.0,407496024.0,16,series_a,2024-12-16,100000000.0,0.5643835616438356,19.666263784054777,18.420680753952364,18.420680753952364,19.82554173599639,12.28765724080691,11.251573687764477,0.0,5.71042701737487,0.4474918560735187,1
Mashgin,2014-09-01,0,0,active,Software y Servicios B2B,10,110.0,6000.0,174.0,548,54,2.0,0,2,73620000.0,62500000.0,0,17,4.0,73695000.0,5,series_b,2022-05-09,62500000.0,3.1726027397260275,18.114427299498413,17.95067713070663,17.95067713070663,18.115445525822437,8.699681400989514,5.1647859739235145,6.3080984415095305,4.709530201312334,1.4285399993126704,1
Bodyport,2014-09-01,0,0,active,Salud,10,20.0,2000.0,60.0,238,18,2.0,1,1,15820000.0,11200000.0,0,9,1.0,15820000.0,4,series_a,2020-08-11,11200000.0,4.9150684931506845,16.576785583514905,16.231424425551033,16.231424425551033,16.576785583514905,7.601402334583733,4.110873864173311,5.476463551931511,3.044522437723423,1.7775030769323157,1
Gemnote,2014-09-01,0,0,active,Software y Servicios B2B,10,23.0,4000.0,689.0,0,1,2.0,2,0,120000.0,120000.0,0,1,1.0,120000.0,1,seed,2015-08-18,120000.0,9.9013698630137,11.695255355062795,11.695255355062795,11.695255355062795,11.695255355062795,8.294299608857235,6.536691597591305,0.0,3.1780538303479458,2.3888884568444375,0
