founder_name;company_name;last_funding_type;gender
Aaron Zelinger;Closure;pre_seed;male
Gilad Levy;Closure;pre_seed;male
Fernando Huerta;Seals;pre_seed;male
Heber Garza;Seals;pre_seed;male
Javier González;Seals;pre_seed;male
Luis Mario Garcia;Seals;pre_seed;male
Andrei Craciunescu;RiskCube;pre_seed;male
Antonio Vespoli;Circlemind;seed;male
Luca Pinchetti;Circlemind;seed;male
Yuhang Song;Circlemind;seed;male
Ryan Johnston;Waypoint Transit;pre_seed;male
Varun Tandon;Waypoint Transit;pre_seed;male
Alex Matthews;Remade;pre_seed;male
Blendi Bylygbashi;Remade;pre_seed;male
Christos Antonopoulos;Remade;pre_seed;male
Rehan Sheikh;Remade;pre_seed;male
Emily Nieves;Delineate;pre_seed;female
Jawad Iqbal;Delineate;pre_seed;male
Nikhil Sonti;Felafax AI;pre_seed;male
Nithin Sonti;Felafax AI;pre_seed;male
Frances Liu;Promptless;pre_seed;female
Prithvi Ramakrishnan;Promptless;pre_seed;male
Dinmukhamed Mailibay;Laminar;pre_seed;male
Robert Kim;Laminar;pre_seed;male
Ethan Breit;Fabricate;pre_seed;male
Lucas Crupi;Fabricate;pre_seed;male
David Mlčoch;Asteroid;pre_seed;male
Joe Hewett;Asteroid;pre_seed;male
Akhil Gupta;Fresco;pre_seed;male
Arvind Veluvali;Fresco;pre_seed;male
Jonas Ebrahimi;Karmen;pre_seed;male
Naman Wahi;Karmen;pre_seed;male
Mayank Jain;Guardian AI;pre_seed;male
Pranav Pillai;Guardian AI;pre_seed;male
Aniketh Kolla;Syntra;pre_seed;male
Ayush Jain;Syntra;pre_seed;male
Raul Zablah;Galini;pre_seed;male
Shaun Ayrton;Galini;pre_seed;male
Ajani Smith-Washington;Cenote;pre_seed;male
Kofi Ansong;Cenote;pre_seed;male
Kristy Gao;Cenote;pre_seed;female
Chetan Parthiban;Ultra.tech;pre_seed;male
Jonathan Schwartz;Ultra.tech;pre_seed;male
Max Friefeld;Ultra.tech;pre_seed;male
Oliver Ortlieb;Ultra.tech;pre_seed;male
Daniel Hsu;Bramble;pre_seed;male
Deepan Mehta;Bramble;pre_seed;male
Nimesh Chakravarthi;Bramble;pre_seed;male
Cameron Hake;Vovana;pre_seed;male
Charlie Maki;Vovana;pre_seed;male
Corey Anderson;Vovana;pre_seed;male
Alexander Sporenberg;Platus;pre_seed;male
Felix Gerlach;Platus;pre_seed;male
John Yang;Reticular;pre_seed;male
Nithin Parsan;Reticular;pre_seed;male
Jason Spector;Lucite;pre_seed;male
Richard Greenbaum;Lucite;pre_seed;male
Derek Modzelewski;Rewbi;pre_seed;male
Thomas Marge;Rewbi;pre_seed;male
Harvey Hu;General Agency;pre_seed;male
Mohammed N. Nasir;General Agency;pre_seed;male
Rahul Karajgikar;Truffle AI;pre_seed;male
Shaunak Srivastava;Truffle AI;pre_seed;male
Adam Chandler;Permitify;pre_seed;male
Alexander Densley;Permitify;pre_seed;male
Gabriel Ocana Santero;Exin Therapeutics;pre_seed;male
Ivan Lazarte;Exin Therapeutics;pre_seed;male
Marko Tvrdic;Exin Therapeutics;pre_seed;male
Konstantin Wohlwend;Stack Auth;pre_seed;male
Zai Shi;Stack Auth;pre_seed;female
Matt Puchalski;Bucket Robotics;pre_seed;male
Stephan Wolski;Bucket Robotics;pre_seed;male
Edward Zhang;Tiny;pre_seed;male
Louis de Vallière;Tiny;pre_seed;male
Josh Purtell;Synth AI;pre_seed;male
Gabriel Vincent Kho;Finosu;pre_seed;male
Mark Ricciardi;Finosu;pre_seed;male
Liam Breen;TradeFlow;pre_seed;male
Taryn Reardon;TradeFlow;pre_seed;female
Benny Kok;Comfy Deploy;pre_seed;male
Nicholas Kao;Comfy Deploy;pre_seed;male
Adam Cohen;Weave;pre_seed;male
Andrew Churchill;Weave;pre_seed;male
Akhilesh Sudhakar;RowBoat Labs;pre_seed;male
Arjun Maheswaran;RowBoat Labs;pre_seed;male
Ramnique Singh;RowBoat Labs;pre_seed;female
Greg Volynsky;Olive Legal;pre_seed;male
Sam Damashek;Olive Legal;pre_seed;male
Archit Mehta;Stamp;pre_seed;male
Arya Bastani;Camfer;pre_seed;male
Keaton Elvins;Camfer;pre_seed;male
Roth Vann;Camfer;pre_seed;male
Mike Polcari;Haplotype Labs;pre_seed;male
Adarsh Ambati;Sophris;pre_seed;male
Aditya Iyengar;Sophris;pre_seed;male
Ansh Gupta;Sophris;pre_seed;male
Derrick Cheng;Overstand Labs;pre_seed;male
Mihir Patil;Overstand Labs;pre_seed;male
Senta Knuth;Overstand Labs;pre_seed;female
Aaron Li;Adam;pre_seed;male
Avi Peltz;Adam;pre_seed;male
Zach Dive;Adam;pre_seed;male
Austin Wang;Manaflow;pre_seed;male
Lawrence Chen;Manaflow;pre_seed;male
Wesley Tjangnaka;Manaflow;pre_seed;male
Ashwin Dharne;Melder;pre_seed;male
Philip Brewer;Melder;pre_seed;male
Harrison Tin;Palmier;pre_seed;male
Marcos Peng;Palmier;pre_seed;male
Alex Pokras;Stormy;pre_seed;male
Robert Lukoshko;Stormy;pre_seed;male
Adnan Sherif;Focus Buddy;pre_seed;male
Yash Ramchandani;Focus Buddy;pre_seed;male
Hunter Leath;Regatta Storage;pre_seed;male
Andrew Huff;Manifold Freight;seed;male
Oliver Jones;Manifold Freight;seed;male
Jake Golas;Propaya;pre_seed;male
Reader Wang;Propaya;pre_seed;male
Will Nida;Forerunner;pre_seed;male
Yash Kadadi;Forerunner;pre_seed;male
Arav Seth;Fix AI;pre_seed;male
Kesav Kosana;Fix AI;pre_seed;male
Ivan Avanesov;Splash;pre_seed;male
Marcell Veszpremi;Splash;pre_seed;male
Kaela Worthen;Sunset;pre_seed;female
Stephen Walter;Sunset;pre_seed;male
Marco Nocito;Simplex;pre_seed;male
Shreya Karpoor;Simplex;pre_seed;female
Alberto Hojel;Lucid;pre_seed;male
Rami Seid;Lucid;pre_seed;male
Ajay Koritala;OddsView;pre_seed;male
Akaash Patel;OddsView;pre_seed;male
Anthony Ter-Saakov;OddsView;pre_seed;male
Davis Tong;OddsView;pre_seed;male
Henri Zhang;OddsView;pre_seed;male
John Ta;Affil.ai;pre_seed;male
Vivek Olumbe;Affil.ai;pre_seed;male
Raouf Abujaber;G LNK;pre_seed;male
Rayan Ghandour;G LNK;pre_seed;male
Arianna Galbraith;Oma Care;pre_seed;female
James Galbraith;Oma Care;pre_seed;male
Charlie Holtz;Melty;pre_seed;male
Jackson de Campos;Melty;pre_seed;male
Brandon Chen;Codebuff;pre_seed;male
James Grugett;Codebuff;pre_seed;male
Amir Mehr;Zenbase AI;pre_seed;male
Cyrus Nouroozi;Zenbase AI;pre_seed;male
Anton Apostolatos;ISSEN;pre_seed;male
Mariano Sorgente;ISSEN;pre_seed;male
Jackson Stokes;Proxis;pre_seed;male
Liam Collins;Proxis;pre_seed;male
David Okao;edgetrace;pre_seed;male
Kyle Orciuch;edgetrace;pre_seed;male
Lakshay Sharma;Cerulion;pre_seed;male
Se Jeon;Cerulion;pre_seed;male
Joe Savidge;SAMMY Labs;pre_seed;male
Shav Vimalendiran;SAMMY Labs;pre_seed;male
Stefan Raghavan;Formula Insight;pre_seed;male
Will Tong;Formula Insight;pre_seed;male
Gautam Sharda;Rada;pre_seed;male
Patrick Foster;Rada;pre_seed;male
David Zhang;Ply Health;pre_seed;male
Samantha Wu;Ply Health;pre_seed;female
Jiaxin Lin;Promi;pre_seed;female
Peter Moot;Promi;pre_seed;male
Mohammed Abid;Ficra;pre_seed;male
Omar El Sadany;Ficra;pre_seed;male
Jason Kaufmann;Maritime Fusion;pre_seed;male
Justin Cohen;Maritime Fusion;pre_seed;male
Eylon Miz;Casixty;pre_seed;male
Yoav Tamir;Casixty;pre_seed;male
Anirudh Ramprasad;Andoria;pre_seed;male
Daryl Budiman;Andoria;pre_seed;male
Jonathan Liu;fixa;pre_seed;male
Oliver Wendell-Braly;fixa;pre_seed;male
Christopher Grittner;Admyral Technologies;pre_seed;male
Daniel Grittner;Admyral Technologies;pre_seed;male
Dylan McFarland;Terra;pre_seed;male
Lev Glushkovskii;Terra;pre_seed;male
Andrey Santrosyan;Redouble AI;pre_seed;male
Haotian Li;Redouble AI;pre_seed;male
Martin-Immanuel Bittner;Redouble AI;pre_seed;male
David Pang;Dimely;pre_seed;male
Peter Sun;Dimely;pre_seed;male
Maddy Yip;Retrofit;pre_seed;female
Sandra Lifshits;Retrofit;pre_seed;female
Eric Miller;AutoPallet Robotics;pre_seed;male
Nathan Yee;AutoPallet Robotics;pre_seed;male
Murtaza Ali;Symphony;pre_seed;male
Shobhit Srivastava;Symphony;pre_seed;male
Ryan Goggins;Mineflow;pre_seed;male
Jonah Tuchow;HealthSpark;pre_seed;male
Stephen Grinich;HealthSpark;pre_seed;male
Bach Tran;Guse;pre_seed;male
Kevin Lu;Guse;pre_seed;male
Arthur Chi;OpenFoundry;pre_seed;male
Tyler Lehman;OpenFoundry;pre_seed;male
Kevin Bao;Summed AI;pre_seed;male
Sherril Wang;Summed AI;pre_seed;female
Tyler Rich;Summed AI;pre_seed;male
Hannes Furmans;Augento;pre_seed;male
Josef Zoller;Augento;pre_seed;male
Linus Meierhöfer;Augento;pre_seed;male
Lukas Ego;Augento;pre_seed;male
Allan Guo;Willow;pre_seed;male
Ian Ye;Willow;pre_seed;male
Steven Zhou;Willow;pre_seed;male
Josh Park;Lune AI;pre_seed;male
Sam Park;Lune AI;pre_seed;male
Alexander Haddad;Kopra Bio;pre_seed;male
Andrew Bartynski;Kopra Bio;pre_seed;male
Nina Hu;DreamRP;pre_seed;female
Phillip Huang;DreamRP;pre_seed;male
Amy Xiao;Aviary;pre_seed;female
Jerry Liu;AI Sell;pre_seed;male
Achintya Ashok;OneGrep;pre_seed;male
Brian Cripe;OneGrep;pre_seed;male
Daniel DiPietro;Lumenary;pre_seed;male
John McCambridge;Lumenary;pre_seed;male
Vivek Hazari;Lumenary;pre_seed;male
Ziray Hao;Lumenary;pre_seed;female
Noah Auerhahn;Uncommon Therapeutics;pre_seed;male
Ryan Lim;Uncommon Therapeutics;pre_seed;male
Antony Samuel;Artifact_1;pre_seed;male
Corbin Klett;Artifact_1;pre_seed;male
Bhasi Nair;Dartboard Energy;pre_seed;male
Rohun Ati;Dartboard Energy;pre_seed;male
Ali Kavoosi;Simplifine;pre_seed;male
Ege Kaan Duman;Simplifine;pre_seed;male
Raveen Kariyawasam;Simplifine;pre_seed;female
Keller Maloney;Aditto;pre_seed;male
Will Jack;Aditto;pre_seed;male
Bill Chen;RiskAngle;pre_seed;male
William Hu;RiskAngle;pre_seed;male
Anish Tondwalkar;dmodel;pre_seed;male
Daniel Moon;dmodel;pre_seed;male
Kevin Schaich;Coblocks;pre_seed;male
Nisola Shobayo;Coblocks;pre_seed;female
Gray Newfield;BeerMe;pre_seed;male
Noah Newfield;BeerMe;pre_seed;male
Prasoon Shukla;Pretzel AI;pre_seed;male
Ramon Garate;Pretzel AI;pre_seed;male
Alex Chantavy;SubImage;pre_seed;male
Kunaal Sikka;SubImage;pre_seed;male
Alexandru Enache;PermitPortal;pre_seed;male
Radu Mazilu;PermitPortal;pre_seed;male
Oscar Wilsby;Fuse;pre_seed;male
Sho Sugihara;Fuse;pre_seed;male
Ayo Omojola;Substrate;pre_seed;male
Inderpal Singh;Substrate;pre_seed;male
Angelica Schwartz;Elevate AI;pre_seed;female
Scott Cara;Elevate AI;pre_seed;male
Dev Jain;Demeter;pre_seed;male
Qiaochu Li;Demeter;pre_seed;female
Daniel Bessonov;ShowAndTell;pre_seed;male
Justin Zhou Justin Zhou;ShowAndTell;pre_seed;male
Albrey Brown;Superfilter;pre_seed;female
Scott Moss;Superfilter;pre_seed;male
Travis Ueki;Superfilter;pre_seed;male
Ralph Rouhana;Stempad;pre_seed;male
Aarav Patel;Strike;pre_seed;male
Ankit Raparthi;Strike;pre_seed;male
Ronit Jain;Strike;pre_seed;female
Ivan Zhang;Pinnacle;pre_seed;male
Sean Roades;Pinnacle;pre_seed;male
Collin Barnwell;Roundabout Technologies;pre_seed;male
Sabeek Pradhan;Roundabout Technologies;pre_seed;male
Chidi Williams;Rulebase;pre_seed;male
Gideon Ebose;Rulebase;pre_seed;male
Alan Lu;Taiki;seed;male
Richard Zhang;Taiki;seed;male
Peter Marler;Superunit;seed;male
Zach Flaherty;Superunit;seed;male
Adhityaa Chandrasekar;Subtrace;pre_seed;male
Sachin Sridhar;Subtrace;pre_seed;male
Jordan Murphy;BeeBettor;pre_seed;male
Matthew Wolfe;BeeBettor;pre_seed;male
Nael Belkacem;Panora;pre_seed;male
Rachid Flih;Panora;pre_seed;male
Aditya Rajagopal;nCompass Technologies;pre_seed;male
Diederik Vink;nCompass Technologies;pre_seed;male
Gregory Miller;Aidy;pre_seed;male
Max Williamson;Aidy;pre_seed;male
Peter Crocker;Aidy;pre_seed;male
Dylan Allen;Cheers;pre_seed;male
Joanne Wang;Airfront;pre_seed;female
Tommy Guo;Airfront;pre_seed;male
Joshua Belofsky;General Trajectory;pre_seed;male
Ethan Childerhose;Steinmetz;pre_seed;male
Owen Brake;Steinmetz;pre_seed;male
Diogo Valdivieso;Opine;pre_seed;male
Manuj Mishra;Opine;pre_seed;male
Abhinav Reddy;deepsilicon;pre_seed;male
Alexander Nanda;deepsilicon;pre_seed;male
Elliott Thompson;ideate.xyz;pre_seed;male
Jasper Jia;ideate.xyz;pre_seed;male
Madhav Singhal;AutoComputer;pre_seed;male
Rick Sugden;AutoComputer;pre_seed;male
Liam Prevelige;CodeViz;pre_seed;male
Will McCall;CodeViz;pre_seed;male
Alex Hsia;Gait;pre_seed;male
Kyle Li;Gait;pre_seed;male
Asjid Kalam;Asterisk;pre_seed;male
Mufeed VH;Asterisk;pre_seed;male
Vivek R.;Asterisk;pre_seed;male
Guru Rao;DigitalCarbon;pre_seed;male
Michael Nguyen;DigitalCarbon;pre_seed;male
Pritee Tembhekar;Flyflow;pre_seed;female
Wayne Crosby;OrgOrg;pre_seed;male
Luke Bogus;FanCave;pre_seed;male
Nick Siscoe;FanCave;pre_seed;male
Emanuel Gordis;Nuclear Software;pre_seed;male
Javi Vega;Nuclear Software;pre_seed;male
Adina Goerres;superglue;pre_seed;female
Stefan Faistenauer;superglue;pre_seed;male
Carter McClellan;Supercontrast;pre_seed;male
Shravan Kumaran;Supercontrast;pre_seed;male
Brian Petkov;Junction Bioscience;pre_seed;male
Christian Safka;Pinch;pre_seed;male
Keyu Chen;Pinch;pre_seed;female
Leila Clark;Moonglow;pre_seed;female
Trevor Chow;Moonglow;pre_seed;male
Christopher Schlaepfer;Chorrie;pre_seed;male
Jorrie Brettin;Chorrie;pre_seed;female
Ritika Shrivastava;Ember Robotics;pre_seed;female
Shivani Mouleeswaran;Ember Robotics;pre_seed;female
Gordon Chi;Kart AI;pre_seed;male
Rez Havaei;Kart AI;pre_seed;male
George Seabridge;Zuni;pre_seed;male
Will Taylor;Zuni;pre_seed;male
Erik Heimdal;Reworks;pre_seed;male
Melvin Hagberg;Reworks;pre_seed;male
Anirudh Sriram;MagiCode;pre_seed;male
Jeff He;MagiCode;pre_seed;male
Emmanouela Petsolari;ACX;pre_seed;female
Melina Petsolari;ACX;pre_seed;female
Alan Xie;Callback;pre_seed;male
Paulo Bautista;Callback;pre_seed;male
Adam Suskin;Upshift;pre_seed;male
Thomas Baker;Upshift;pre_seed;male
Jan Schutte;ReJot;pre_seed;male
Wilco Kruijer;ReJot;pre_seed;male
Brendan Agliardo;Quetzal Labs;pre_seed;male
John Thompson;Quetzal Labs;pre_seed;male
Arpit Saxena;MinusX;pre_seed;male
Sreejith Puthan Purayil;MinusX;pre_seed;male
Vivek Aithal;MinusX;pre_seed;male
Jacob Tucker;Winford AI;pre_seed;male
Rohan Prashant;Winford AI;pre_seed;male
Aditya Nadkarni;Passage;pre_seed;male
Terrell Marshall;Passage;pre_seed;male
Bhavesh Tolia;Tejas AI;pre_seed;male
Gaurav Luhariwala;Tejas AI;pre_seed;male
Tim Suchanek;expand.ai;pre_seed;male
Lukas Schneider;Aedilic;pre_seed;male
Nicholas Waltz;Aedilic;pre_seed;male
Adrien Philardeau;Leaping;pre_seed;male
Kanav Petkar;Leaping;pre_seed;male
Arnav Joshi;Blast;pre_seed;male
Daniel Zamoshchin;Blast;pre_seed;male
Anderthan Hsieh;Alacrity;pre_seed;male
Nitish Sahni;Paasa;pre_seed;male
Sparsh Sharma;Paasa;pre_seed;male
Abhishek Ray;Opslane;pre_seed;male
Amaresh Ray;Opslane;pre_seed;male
Hugo Markland;Karoo;pre_seed;male
Jeanot Dawson;Karoo;pre_seed;male
Oliver Lambson;Karoo;pre_seed;male
Tommy Tsai;Keet;pre_seed;male
Zack Ashen;Keet;pre_seed;male
Anirudh Rahul;Cracked;pre_seed;male
Kelly Lu;Cracked;pre_seed;female
Erik Dunteman;Pig;pre_seed;male
Alex Maass;Invaria;pre_seed;male
Ben Hall;Invaria;pre_seed;male
Sam Kramer;Invaria;pre_seed;male
Carine Fattal;et al.;pre_seed;female
Marie van der Klink;et al.;pre_seed;female
Eric Magliarditi;Consus;pre_seed;male
Akshay Subramaniam;Haystack Software;pre_seed;male
Jake Yatvitskiy;Haystack Software;pre_seed;male
Ben Warren;Snowpilot;pre_seed;male
Dom Crosby;Snowpilot;pre_seed;male
Abigail Grills;Riveter AI;pre_seed;female
Erica Clark;Riveter AI;pre_seed;female
Albert Jo;Corefin;pre_seed;male
Hubert Tsen;Corefin;pre_seed;male
Ash Rodrigues;Recase;pre_seed;male
John Yeo;Recase;pre_seed;male
Sam Crombie;Actionbase;pre_seed;male
Alex Fuster;Astro Energy;pre_seed;male
Sean Isom;Renderlet;pre_seed;male
Adrian Sarstedt;Sphere;seed;male
Nicholas Rudder;Sphere;seed;male
Toby Hirsch;Driftly;pre_seed;male
Victor Lin;Driftly;pre_seed;male
Chris McCaw;Modus;seed;male
Lin Ling;Modus;seed;female
Andrew Lawson;ProhostAI;pre_seed;male
Bill Ulammandakh;ProhostAI;pre_seed;male
Aditya Tewari;Praxis AI;pre_seed;male
Ransika Liyanage;Praxis AI;pre_seed;male
Stef Crum;Reditus Space;pre_seed;male
Will Sherman;Reditus Space;pre_seed;male
Johnny Chen;Toothy AI;seed;male
Matt Kerrigan;Toothy AI;seed;male
Tejas K.;Toothy AI;seed;male
Ahmed Abdulaal;Mecha Health;seed;male
Ayodeji Ijishakin;Mecha Health;seed;male
Hugo Fry;Mecha Health;seed;male
Nina Montaña Brown;Mecha Health;seed;female
Eliot Khachi;Dalus;seed;male
Sebastian Völkl;Dalus;seed;male
Love Redin;Vantel;seed;female
Ulme Wennberg;Vantel;seed;female
Vamshi Balanaga;Partcl;pre_seed;male
William Salcedo;Partcl;pre_seed;male
Benjamin Paik;Afternoon;seed;male
Roman Zubenko;Afternoon;seed;male
George Parks;Archon;seed;male
Sam Jung;Archon;seed;male
Manil Lakabi;Foundry;seed;male
Pranav Raja;Foundry;seed;male
Erin Kim;Mesh;seed;female
Nandini Ramakrishnan;Mesh;seed;female
Asankhaya Sharma;Patched Codes;pre_seed;male
Rohan Sood;Patched Codes;pre_seed;male
Alex Pinel Neparidze;Instinct;seed;male
Ashwin Ramjee Iyer;Instinct;seed;male
Joaquim Dickson;Instinct;seed;male
Joe Papworth;Instinct;seed;male
David Paffenholz;Juicebox;pre_seed;male
Ishan Gupta;Juicebox;pre_seed;male
Robin Seitz;Kater;pre_seed;male
Yvonne Chou;Kater;pre_seed;female
Auguste Lefevre;Fileforge;seed;male
Pierre Dorge;Fileforge;seed;male
Titouan Launay;Fileforge;seed;male
Anna Monaco;Paradigm;pre_seed;female
Illiana Reed;camelAI;seed;female
Isabella Reed;camelAI;seed;female
Miguel Salinas;camelAI;seed;male
Daniel Han-Chen;Unsloth AI;seed;male
Michael Han;Unsloth AI;seed;male
Max Prilutskiy;Lingo.dev;seed;male
Veronica Prilutskaya;Lingo.dev;seed;female
Raffi Isanians;Modern Realty;pre_seed;male
Raymond Xu;Modern Realty;pre_seed;male
Chaitanya Kore;Vista Power;pre_seed;male
Maxim Kraft;Vista Power;pre_seed;male
Petar Matejic;Vista Power;pre_seed;male
Anton Otaner;Clarum;pre_seed;male
Tommy He;Clarum;pre_seed;male
Alaz Sengul;Garage;seed;male
Martin Hunt;Garage;seed;male
Marcel Tan;Tusk;seed;male
Sohil Kshirsagar;Tusk;seed;male
Eduardo Candela;Maihem;pre_seed;male
Max Ahrens;Maihem;pre_seed;male
Beau Hartshorne;Strobe;pre_seed;male
Dirkjan Ochtman;Strobe;pre_seed;male
Edward Huang;finbar;pre_seed;male
Benjamin King;Quary;pre_seed;male
Louis Jordan;Quary;pre_seed;male
Ka Ling Wu;Upsolve AI;pre_seed;male
Serguei Balanovich;Upsolve AI;pre_seed;male
Hunter Brooks;Ellipsis;seed;male
Nick Bradford;Ellipsis;seed;male
Alex Jin;Greenlite;series_a;male
Will Lawrence;Greenlite;series_a;male
Ayman Nadeem;Nuanced;seed;male
Dylan John Drover;Nuanced;seed;male
Rajaram Srinivasan;Unbound Security;seed;male
Vignesh Subbiah;Unbound Security;seed;male
Alexis Favre;Stacksync;pre_seed;male
Ruben Burdin;Stacksync;pre_seed;male
Jaspar Carmichael-Jack;Artisan AI;series_a;male
Sam Stallings;Artisan AI;series_a;male
Asa Miller;Genie;pre_seed;male
Darius Monsef;Genie;pre_seed;male
Bhagaban Behera;Affogato AI;seed;male
Nakul Kelkar;Affogato AI;seed;male
Sriharsha Setty;Affogato AI;seed;male
Kathryn Wu;Openmart;seed;female
Richard He;Openmart;seed;male
Jeffrey Ip;Confident AI;seed;male
Kritin Vongthongsri;Confident AI;seed;male
Audrey Djiya;Zimi;seed;female
Peter Nsaka;Zimi;seed;male
Eric Y.;Epsilla;pre_seed;male
Renchu Song;Epsilla;pre_seed;male
Daksh Gupta;Greptile;seed;male
Davis Liddell;Greptile;seed;male
Soohoon Choi;Greptile;seed;female
Vaishant Kameswaran;Greptile;seed;male
Amal Jolly;Saturn AI;pre_seed;female
Michael Ettlinger;Saturn AI;pre_seed;male
Rohit Vaish;Saturn AI;pre_seed;male
Usman Gul;Metal_1;pre_seed;male
Andrew Browning;SchemeFlow;pre_seed;male
James Griffith;SchemeFlow;pre_seed;male
Jonny Browning;SchemeFlow;pre_seed;male
Amy Yan;Nowadays;seed;female
Anna Sun;Nowadays;seed;female
Ned O'Leary;Tesseral;seed;male
Ulysse Carion;Tesseral;seed;male
Shelby Bons;Aether;seed;female
Zayne Sagar;Aether;seed;male
Ming Ying;ParadeDB;series_a;male
Philippe Noël;ParadeDB;series_a;male
He Lu;Centauri AI;pre_seed;male
James Wu;Centauri AI;pre_seed;male
Milan Shen;Centauri AI;pre_seed;male
Adam Tilton;Driver;seed;male
Daniel Hensley;Driver;seed;male
Chris Battarbee;Metoro;pre_seed;male
Alex Bonin;Mandel AI;pre_seed;male
Nick Gospodinov;Mandel AI;pre_seed;male
Joey Skavroneck;Craftwork;series_a;male
Mike Bifulco;Craftwork;series_a;male
Suzanne Griffin;Craftwork;series_a;female
Tim Griffin;Craftwork;series_a;male
Angus Parsonson;Solve Intelligence;series_a;male
Chris Parsonson;Solve Intelligence;series_a;male
Sanj Ahilan;Solve Intelligence;series_a;male
Nate Sesti;Continue;seed;male
Ty Dunn;Continue;seed;male
Grey Baker;Pincites;seed;male
Mariam Sulakian;Pincites;seed;female
Sona Sulakian;Pincites;seed;female
Jake Johnson;Bolto;seed;male
Milan Bhandari;Bolto;seed;male
Mrinal Singh;Bolto;seed;male
Andrew Nedea;Metalware;seed;male
Ryan Chow;Metalware;seed;male
Daniel Gibbon;Edexia;pre_seed;male
Nathan Wang;Edexia;pre_seed;male
Adrian Johnston;Elyos Energy;seed;male
Panos Stravopodis;Elyos Energy;seed;male
Philippa Brown;Elyos Energy;seed;female
Atul Raghunathan;Hyperbound;seed;male
Sriharsha Guduguntla;Hyperbound;seed;male
Jason Lin;Sidenote;pre_seed;male
Schwinn Saereesitthipitak;Sidenote;pre_seed;male
Scott Hickmann;Sidenote;pre_seed;male
Casey Traina;Overlap;seed;male
Jonathan Baer;Overlap;seed;male
Nadav Zamir;Minded;pre_seed;male
Ohad Navon;Minded;pre_seed;male
Alex Rosenblatt;SafetyKit;series_a;male
David Graunke;SafetyKit;series_a;male
Steven Guichard;SafetyKit;series_a;male
Faiyam Rahman;Blaze Payments;pre_seed;male
Igor Zagnienski;Blaze Payments;pre_seed;male
Luc Succes;Blaze Payments;pre_seed;male
Arhan Chhabra;Rove;pre_seed;male
Maxwell Morganroth;Rove;pre_seed;male
Ben Shumaker;Vigilant;pre_seed;male
Izak Fritz Fritz;Vigilant;pre_seed;male
Filip Kozera;Wordware;seed;male
Robert Chandler;Wordware;seed;male
Isaiah Williams;Casca;pre_seed;male
Lukas Haffer;Casca;pre_seed;male
Kaushik Iska;PeerDB;seed;male
Sai Krishna Srirampur;PeerDB;seed;male
Pransu Dash;Shasta Health;pre_seed;male
Srinjoy Majumdar;Shasta Health;pre_seed;male
Jacob Lauritzen;Unhaze;pre_seed;male
Debanjum Solanky;Khoj;seed;male
Saba Imran;Khoj;seed;female
Naveed Janmohamed;Anara;seed;male
Alexander Pesendorfer;Rescript;pre_seed;male
Nikhil Ajjarapu;Rescript;pre_seed;male
