founder_name,company_name,last_funding_type,gender
Ali Avci,Ariglad,seed,
Sophie Wyne,Ariglad,seed,
Christian Lie,Credibook,series_a,
Dekha Anggareska,Credibook,series_a,
Gabriel Frans,Credibook,series_a,
David Shi,Operator,seed,
Kevin Joo,Operator,seed,
Kevin S Lin,Nimbus,pre_seed,
Anuj Gupta,AppX,seed,
Sameer S.,AppX,seed,
Alex Chen,Gather,series_b,
Kumail Jaffer,Gather,series_b,
Nathan Foss,Gather,series_b,
Phillip Wang,Gather,series_b,
Arthur Lorotte de Banes,Café,pre_seed,
Tom Nguyen,Café,pre_seed,
Enas Siam,Flextock,pre_seed,
Mohamed Mossaad,Flextock,pre_seed,
Dennis Bauer,Gigs,series_b,
Hermann Frank,Gigs,series_b,
Raphael Schaad,Cron,seed,
Javier González,Orchata,pre_seed,
Luis Mario Garcia,Orchata,pre_seed,
Lissy Giacoman,Vinco,seed,
Artur Ribas,Kiwify,pre_seed,
Marinho Gomes,Kiwify,pre_seed,
Aakash Shah,Wyndly,seed,
Manan Shah,Wyndly,seed,
Alex Perelman,Playhouse,seed,
Nathan Shinder,Playhouse,seed,
Ian Rust,Revoy,seed,
Anna Matilde Tanga,Pigeon,seed,
Brian Bristol,Pigeon,seed,
Amine Skalli,Crew.work,seed,
Mohamed Labouardy,Crew.work,seed,
Brian Sexton,Sitenna,seed,
Daniel Campion,Sitenna,seed,
Daniel James,Zen,seed,
Ion-Alexandru Secara,Zen,seed,
Berkay Adlim,Kamion,seed,
Ayush Pateria,Snazzy,seed,
Keshav Chouksey,Snazzy,seed,
Eric Blondeel,Samos,seed,
Matthew Eggertson,Samos,seed,
Lucas Castellani,CartPanda,pre_seed,
Danilo Cabello,Venue,seed,
Jason Goldlist,Venue,seed,
Phillip Aubrey,Yunit,seed,
Daniel Kim,Marble,seed,
Daniel Li,Marble,seed,
Igor Shelvinskyi,outloud.ai,seed,
Sasha Miagkyi,outloud.ai,seed,
Maha El Refai,Camlist,pre_seed,
Moustafa Mahmoud,Camlist,pre_seed,
Ernie Ho,HelperAI,pre_seed,
Justin Lin,HelperAI,pre_seed,
Anand Chowdhary,Pabio,seed,
Carlo Badini,Pabio,seed,
Aman Bhayana,PayCrunch,seed,
David Cotnoir-White,Modulari-T Biosciences,pre_seed,
Stephanie Mok,Modulari-T Biosciences,pre_seed,
Gabriel Ruttner,Clearmix,seed,
Priyansh Srivastava,Raven,pre_seed,
Sriyansh Srivastava,Raven,pre_seed,
Nishant Jhaveri,Nino Foods,seed,
Pranav Mehra,Nino Foods,seed,
Christopher Ager,HomeBreeze,seed,
Jonathan McCoy,HomeBreeze,seed,
Vineet Mehta,HomeBreeze,seed,
Anushree Goenka,Spark Studio,seed,
Jyothika Sahajanandan,Spark Studio,seed,
Kaustubh Khade,Spark Studio,seed,
Namita Goel,Spark Studio,seed,
Kevin S Lin,Dendron,seed,
Ashutosh Pathak,CashBook,seed,
Vivek Kumar,CashBook,seed,
Alon Hendelman,Ole Shop,seed,
Gal Aharon,Ole Shop,seed,
Michael Modan,Ole Shop,seed,
Jason Gillham,Impossible Metals,pre_seed,
Oliver Gunasekara,Impossible Metals,pre_seed,
Renee Grogan,Impossible Metals,pre_seed,
Roshan Farhan,Gobillion,seed,
Bruno Bannach,Jestor,seed,
Guilherme Pinheiro,Jestor,seed,
Edwin Fennell,inBalance,seed,
Rajan Troll,inBalance,seed,
Thomas Marge,inBalance,seed,
George Wellmer,Tupelo,pre_seed,
Zac Wellmer,Tupelo,pre_seed,
Fabio Witt,Vobi,seed,
Guilherme Guerra Pereira,Vobi,seed,
Murillo Freitas,Vobi,seed,
Ythalo Silva,Vobi,seed,
Kwasi Oppong-Badu,Epihub,seed,
Michael MacKay,Epihub,seed,
Uday Singh,Epihub,seed,
Cyril Diagne,ClipDrop,pre_seed,
Damien Henry,ClipDrop,pre_seed,
Jonathan Blanchet,ClipDrop,pre_seed,
Roy Stillwell,NearWave,seed,
Jessica Jackley,Alltruists,pre_seed,
Aanand Srinivas,StayQrious,seed,
Avinash Anand,StayQrious,seed,
Shankar Ram A,StayQrious,seed,
Kirill Zakharov,Beau,pre_seed,
Kyril Kulikov,Beau,pre_seed,
Mila Dayan,Beau,pre_seed,
Manas Kumar Verma,AlgoUniversity,pre_seed,
Sailesh Rekhani,AlgoUniversity,pre_seed,
Swapnil Daga,AlgoUniversity,pre_seed,
Kirill Avery,Lalabox,seed,
Yurii Kyparus,Lalabox,seed,
Jagveer Gandhi,Akudo,seed,
Lavika Aggarwal,Akudo,seed,
Sajal Khanna,Akudo,seed,
Caelan Urquhart,Pipekit,seed,
J.P. Zivalich,Pipekit,seed,
David J. Phillips,Fondo,seed,
Ashish Agarwal,PayO,seed,
Pratik Mundra,PayO,seed,
Jeff Tang,Athens Research,seed,
Sharique Samsudheen,marketfeed,seed,
Sooraj Elamana,marketfeed,seed,
Alfredo Rolando Grosman,GoJom,seed,
Andrés González - Olaechea,GoJom,seed,
Horacio Faudella,GoJom,seed,
William Wong Garay,GoJom,seed,
Michael Adesanya,Suplias,seed,
Sefa Ikyaator,Suplias,seed,
Stephen Igwue,Suplias,seed,
Liusha Huang,Ponyrun,pre_seed,
Neil Chen,Ponyrun,pre_seed,
Nishothan Ithayakumar,Ponyrun,pre_seed,
Justin Rotman,Goodkind,pre_seed,
Michael Warshafsky,Goodkind,pre_seed,
Michael Warshafsky,Goodkind,pre_seed,
Michael Otis,Procoto,pre_seed,
Ryan Muckel,Procoto,pre_seed,
Eddie Herbert,Atomized,pre_seed,
Nik Kotov,Atomized,pre_seed,
Parker Ballner,Atomized,pre_seed,
Sam Oluwalana,HyperGlue,pre_seed,
Stanley Fich,HyperGlue,pre_seed,
Andrea Cruz,MadEats,seed,
Keisha Lao,MadEats,seed,
Mikee Villareal,MadEats,seed,
Christina Reynolds,Remora,series_a,
Eric Harding,Remora,series_a,
Paul Gross,Remora,series_a,
James Savoldelli,Pinglend,series_a,
Ivan Porollo,Kosmos,seed,
Kevin Unkrich,Kosmos,seed,
Jonathan Ben-tzur,Trendpop,pre_seed,
Yoav Zimmerman,Trendpop,pre_seed,
Cristóbal Grinbergs Vidal,Cardda,pre_seed,
Sebastián Hernández,Cardda,pre_seed,
Derek Borkowski,Pyrls,pre_seed,
Daniel Cavero,Noya,series_a,
Josh Santos,Noya,series_a,
Addwiteey Chrungoo,Javelin Robotics,pre_seed,
Sandesh Gowda,Javelin Robotics,pre_seed,
Balaji R Balaji,Streak,seed,
Mitul Mehta,Streak,seed,
Shiv Bidani,Streak,seed,
Daniel Habib,QuickVid.ai,pre_seed,
Ali Jiwani,Rally Video,seed,
Amy Liu,Rally Video,seed,
Anson Kao,Rally Video,seed,
Christopher Phillips,Digistain,seed,
Hemmel Amrania,Digistain,seed,
Jaakko Rauhala,Kapacity.io,pre_seed,
Rami Geneidy,Kapacity.io,pre_seed,
Sonja Salo,Kapacity.io,pre_seed,
Dheeraj Mundhra,Zealth,seed,
Monika Mehta,Zealth,seed,
Amit Singh,Weekday,seed,
Anubhav Malik,Weekday,seed,
Chetan Dalal,Weekday,seed,
Hari Shankar,Weekday,seed,
Abhishek Kankani,dyte,seed,
Kushagra Vaish,dyte,seed,
Palash Golecha,dyte,seed,
Eric Maciolek,H3X Technologies,series_a,
Jason Sylvestre,H3X Technologies,series_a,
Max Liben,H3X Technologies,series_a,
Tejas Bala,Atmana,seed,
Jack Damon,Supertone,pre_seed,
Matt Cunningham,Supertone,pre_seed,
Oliver Hill,Supertone,pre_seed,
Dan Silberman,Mozart Data,series_a,
Peter Fishman,Mozart Data,series_a,
Ammar Roslizar,Yezza,seed,
Wan Aizuddin,Yezza,seed,
Kashif Ali,Ukama,seed,
Joanna Zhu,Circle,pre_seed,
Shawn Magee,Circle,pre_seed,
Feras Jalbout,Baraka,series_a,
Charlie Thomas,Onfolk,pre_seed,
Naz Malik,Onfolk,pre_seed,
Ajay Kumar,AvairSense,pre_seed,
Sourav Sanyal,AvairSense,pre_seed,
Ben Eluan,Flux,seed,
Israel Akintunde,Flux,seed,
Osezele Orukpe,Flux,seed,
Prabal Agarwal,Rivia.AI,pre_seed,
Samay Jain,Rivia.AI,pre_seed,
Alex Reichert,Linen,pre_seed,
Kam L.,Linen,pre_seed,
Benjamin Claman,Buoyant Aero,seed,
Joseph Figura,Buoyant Aero,seed,
Renan Pupin,Pantore,seed,
Yonathan Yuri Faber,Pantore,seed,
Enzo Avigo,June,seed,
Ferruccio Balestreri,June,seed,
Arnaud Porterie,Echoes HQ,pre_seed,
Antonio Gonzalez,Jupe,seed,
Jeff Wilson,Jupe,seed,
Himank Yadav,Reploy,seed,
Joel Kapongo,Pactima,pre_seed,
Moktar Yusuf,Pactima,pre_seed,
Matthew Linkous,Triplit,pre_seed,
Will Ernst,Triplit,pre_seed,
Ben Stein,Keeper,seed,
Emmett Miller,Update,pre_seed,
Leo Schottenstein,Update,pre_seed,
Wyatt Miller,Update,pre_seed,
John Young,Avion School,seed,
Victor Rivera,Avion School,seed,
John Banner,Respaid,seed,
Tyler Shimko,Trident Bioscience,seed,
Chris Horne,Filta,pre_seed,
Amit Upadhyay,FifthTry,pre_seed,
Georg Untersalmberger,Hyperseed,pre_seed,
Hootan Mahallati,Hyperseed,pre_seed,
Daniel Citron,Backlot,seed,
John Chirikjian,Backlot,seed,
Ikhan Ryu,Inedit,pre_seed,
Keon Lee,Inedit,pre_seed,
Matt Koh,Inedit,pre_seed,
Sreesh Reddy,Stackshine,pre_seed,
Tyler J. Diaz,Stackshine,pre_seed,
Anne Gerard,Minimall,seed,
Didier Hu,Minimall,seed,
Paul Nakata,Abbot,pre_seed,
Phil Haack,Abbot,pre_seed,
Oluwatomi Amao,Simplifyd,pre_seed,
Sam Keiru,Simplifyd,pre_seed,
Mokhtar Bacha,Maytana,seed,
Eduardo Mussali,Rethoric,pre_seed,
Ankita Sharma,SalaryBook,pre_seed,
Apoorva Sharma,SalaryBook,pre_seed,
Ned Rockson,Slashauth,pre_seed,
Nicolas Salhuana,Slashauth,pre_seed,
Paula Kink,Membo,pre_seed,
Vahur Hansen,Membo,pre_seed,
Jeff Tang,Eat Blueprint,pre_seed,
Alex Gruebele,Mezli,seed,
Alex Kolchinski,Mezli,seed,
Maxwell Perham,Mezli,seed,
Lucas Fridman,Workbench,seed,
Prince Ghosh,Workbench,seed,
Alexandra Amico,Avocademy,seed,
Maca Baigorria,Avocademy,seed,
Shashwata Narain,Veera Health,seed,
Shobhita Narain,Veera Health,seed,
Andre Septiano,Fresh Factory,seed,
Larry Ridwan,Fresh Factory,seed,
Widijastoro Nugroho,Fresh Factory,seed,
Enrique Rodriguez,Together Video Chat,seed,
Gero Maspero,Humand,seed,
Nico Benenzon,Humand,seed,
Matteo Carroll,Momence,pre_seed,
Vojta Drmota,Momence,pre_seed,
Akarsh Sanghi,Ostrym,seed,
Kirill Klimuk,Nebo,pre_seed,
Roman Zubenko,Nebo,pre_seed,
Gunner Robinson,Roin Technologies,pre_seed,
Jim Delaney,Roin Technologies,pre_seed,
Anna Matalon,Purpose Finance,pre_seed,
Brendan Tobin,Purpose Finance,pre_seed,
Jon Sheller,Purpose Finance,pre_seed,
Alex Ray,Parade,pre_seed,
David Klein,Parade,pre_seed,
Hayley Leibson,Neverland,seed,
Vera Kutsenko,Neverland,seed,
Kenton Jarvie,Oco Meals,seed,
Rob Picard,Observa,pre_seed,
Emily Wang,Bento,seed,
Brian Park,ilk,seed,
Jake Harding,ilk,seed,
Malea Gadoury,ilk,seed,
Mahmoud Parto,IoTFlows,pre_seed,
Ulises Carrasco,IoTFlows,pre_seed,
Charles Chretien,Prequel,seed,
Conor McCarter,Prequel,seed,
Brad Murray,Beeper,seed,
Eric Migicovsky,Beeper,seed,
Evan Zimmerman,Drift Bio,pre_seed,
Len Boyette,Drift Bio,pre_seed,
Sowmya Rao,Smol Coach,seed,
Erfan Soliman,StudyStream,seed,
Sarujan Ranjan,StudyStream,seed,
Ti Xu,StudyStream,seed,
Juan Rodriguez Andrade,Shuttle,seed,
Meera Khokhani,Pragmatic Leaders,seed,
Talvinder Singh,Pragmatic Leaders,seed,
Ian McHenry,In Stock,seed,
Garrett Wu,Roger,pre_seed,
Michael Wang,Roger,pre_seed,
Aaron Diamond Reivich,Mito,seed,
Jacob Diamond Reivich,Mito,seed,
Kshitiz Sanghi,Voosh Software technologies,seed,
Priyam Saraswat,Voosh Software technologies,seed,
Sachin Choukimath,Voosh Software technologies,seed,
Aditya Chintapalli,BusinessOnBot,seed,
Kirushanth Kumar,BusinessOnBot,seed,
Mohit Kumar,BusinessOnBot,seed,
Praveen Prashant,BusinessOnBot,seed,
Capri Wheaton,Thryft,seed,
Samuel Yang,Thryft,seed,
Anika Zaman,Brevy,seed,
Conder Shou,Brevy,seed,
Mohamed Abedelmalik,Brevy,seed,
Alex Conway,AiSupervision,seed,
Sascha Lang,AiSupervision,seed,
Ed Parsons,Workbase,seed,
John Tan,Workbase,seed,
Brian Park,Foreword,seed,
Malea Gadoury,Foreword,seed,
Ned Rockson,Debrief,pre_seed,
Nicolas Salhuana,Debrief,pre_seed,
Jannick Bendtsen,PipeBio,pre_seed,
Owen Bodley,PipeBio,pre_seed,
Leonardo de la Cerda,ControlHub,seed,
Rodrigo Santibanez,ControlHub,seed,
Arnav Mahajan,Swifter,seed,
Saurabh Waradkar,Swifter,seed,
Sowmya Rao,Swifter,seed,
Ash Rhazaly,Friz,seed,
Nirali Zaveri,Friz,seed,
Adrian Andrade,Awtomatic,pre_seed,
Brian Singer,Awtomatic,pre_seed,
Emily Yuhas,Awtomatic,pre_seed,
Alexander Suh,Parsagon,pre_seed,
Anthony Thumpasery,Parsagon,pre_seed,
Harikrishna Narayanan,Expent Inc,seed,
Srikanth Veeraraghavan,Expent Inc,seed,
Bondan Herumurti,Transfez,seed,
Edo Windratno,Transfez,seed,
Billy Rinchin,Mederva Health,pre_seed,
Mohammed Kaleel,Mederva Health,pre_seed,
Sabih Mir,Mederva Health,pre_seed,
Jagath Vytheeswaran,Elto,pre_seed,
Vignesh Varadarajan,Elto,pre_seed,
Ben Botvinick,Hyper,pre_seed,
Kaushik Tiwari,Better Financial Corporation,pre_seed,
Saumik Tiwari,Better Financial Corporation,pre_seed,
Amanda Zhu,Perfect Recall,pre_seed,
David Gu,Perfect Recall,pre_seed,
Anthony Valente,Concord Materials,seed,
Gregory Gevorkyan,Modernbanc,seed,
Evan Lyall,Rosebud Biosciences,pre_seed,
Kitch Wilson,Rosebud Biosciences,pre_seed,
Ishan Goyal,Epinoma,seed,
Varun Govil,Epinoma,seed,
Tiangang Song,LogisticsOS,seed,
Yuzhe Yan,LogisticsOS,seed,
Francis Wong,Auricle,pre_seed,
Jay Dhuldhoya,Auricle,pre_seed,
Gabriel Combe-Ounkham,Unai,pre_seed,
Max Coutte,Unai,pre_seed,
Artem Avdacev,SBX Robotics,pre_seed,
Ian Dewancker,SBX Robotics,pre_seed,
Josh Kuntz,SBX Robotics,pre_seed,
Florian Braeuer,Gavel,pre_seed,
Marvin Musialek,Gavel,pre_seed,
Daniel Nordh,Paymobil,seed,
Arcadiy Golubovich,Argo,pre_seed,
Faique Moqeet,Swipehouse,seed,
Luke Heine,Swipehouse,seed,
Raphael Rouvinov,Swipehouse,seed,
Alex Chumbley,Fable,seed,
Aravindh Dorai,Fable,seed,
Cameron Taylor,Entelexo Biotherapeutics,seed,
Milad Riazifar,Entelexo Biotherapeutics,seed,
Todd Schurr,Entelexo Biotherapeutics,seed,
Arne Scheu,LiliumX,seed,
Irsyad Khairil,LiliumX,seed,
Dan Hunt,Foster,pre_seed,
Stewart Fortier,Foster,pre_seed,
Danilo Stern-Sapad,Blixo,pre_seed,
Ben South Lee,Sonar,seed,
Bio (Leo) Cho,Sonar,seed,
Randolph Lee,Sonar,seed,
Daryl Sew,Taste,pre_seed,
Jeff Chen,Taste,pre_seed,
Malcolm-Wiley Floyd,Stairs Financial,seed,
Scott Fritz,Stairs Financial,seed,
Andrei Soroker,Fogbender,pre_seed,
Naina Limbekar,Reviving Mind,seed,
Rahul Sharma,Reviving Mind,seed,
Ajay Saini,Overfit,pre_seed,
Vahid Fazel-Rezai,Overfit,pre_seed,
Benjamín Garmendia,Prendea,seed,
Gonzalo Aguilar Málaga,Prendea,seed,
Maha El Refai,Camelan,seed,
Anand Bhashyam,Skillza,seed,
Daniel Habib,Hyperplane,seed,
Travis Kaufman,Hyperplane,seed,
Chris Södergren,Satchel,seed,
Olle Werme,Satchel,seed,
Pedro Pregueiro,Satchel,seed,
Aaron Ng,Flocknet,seed,
Ali Ahmed,Pantheon,seed,
Soham Sankaran,Pashi,seed,
George Wellmer,Ennerate,seed,
Zac Wellmer,Ennerate,seed,
Ian Janicki,Outfit,pre_seed,
Matthew Linkous,Aspen Cloud,seed,
Will Ernst,Aspen Cloud,seed,
Abel Riboulot,Corrily,seed,
Andrej Zukov-Gregoric,Corrily,seed,
Dhanush Rad,Demigod,seed,
Gokul Prabhakaran,Demigod,seed,
Pete Turnbull,Demigod,seed,
Alex Dixon,Bluelight,seed,
Alex Lee,Bluelight,seed,
Stewart Lamke,Bluelight,seed,
Andrew Coyle,NextUX,seed,
David Rincon-Cruz,Cheqout,seed,
Jamie Sunderland,Cheqout,seed,
Tom Sharon,Cheqout,seed,
Maxime Agostini,Sarus,seed,
Nicolas Grislain,Sarus,seed,
Vincent Lepage,Sarus,seed,
Isaac Schneider,Homestead,pre_seed,
Samuel Schneider,Homestead,pre_seed,
Sean Phillips,Homestead,pre_seed,
Daniel Seijo,Fuell,pre_seed,
Eduardo Ortiz de Lanzagorta Gonzalez,Fuell,pre_seed,
Angelo Huang,BlaBla Edtech,seed,
Advait Saravade,Deep Meditate,pre_seed,
Dick Fickling,Lovd.com,seed,
Noah Elion,Lovd.com,seed,
Sairam Reddy,UrbanKisaan,series_a,
Srinivas Chaganti,UrbanKisaan,series_a,
Vihari Kanukollu,UrbanKisaan,series_a,
Gabriel Roizner,Mozper,seed,
Pablo Klestorny,Mozper,seed,
Yael Israeli,Mozper,seed,
Andrew Chen,Explo,series_a,
Gary Lin,Explo,series_a,
Jonah Hanig,Explo,series_a,
Rohan Varma,Explo,series_a,
Anton Osika,Depict,series_a,
Oliver Edholm,Depict,series_a,
Rom Clement,Teleo,series_a,
Vinay Shet,Teleo,series_a,
Amrit Singh,Loop,series_b,
Mayank Kale,Loop,series_b,
Ryan Singh,Loop,series_b,
Akhil Suhag,Rehook.ai,pre_seed,
Akshay Suhag,Rehook.ai,pre_seed,
Mukul Anand,Rehook.ai,pre_seed,
Tushar Dhara,Rehook.ai,pre_seed,
Eunice Wong,Milky Way AI,pre_seed,
Sagar Setu,Milky Way AI,pre_seed,
Anurag Dixit,CompUp,pre_seed,
Ramesh Konatham,CompUp,pre_seed,
Daniel Dinh,Laserfocus,pre_seed,
Marc Höffl,Laserfocus,pre_seed,
Hasan Nawaz,HUBUC,seed,
Ignacio Javierre,HUBUC,seed,
Aayush Goel,Kosh,seed,
Sahil Bansal,Kosh,seed,
Eduardo Velez,Terapify,seed,
Juan Daniel Velez,Terapify,seed,
Avishek Panigrahi,Logarithm Labs,pre_seed,
Puneet Jagralapudi,Logarithm Labs,pre_seed,
Pavel Denisjuk,Webiny,seed,
Sven Al Hamad,Webiny,seed,
Nathan Flurry,Rivet,pre_seed,
Nicholas Kissel,Rivet,pre_seed,
Nick Gervasi,Flowdash,seed,
Omar Skalli,Flowdash,seed,
Jose Antonio Menendez,Buho Contable,seed,
Pablo Icaza,Buho Contable,seed,
Brian Li,Glimpse,seed,
Helena Merk,Glimpse,seed,
Sahana Rajasekar,Blok,seed,
Jonas Schneider,Daedalus,series_a,
Ahmed Mo,Dapi,seed,
Hesham Ghandour,Dapi,seed,
Mohammed Aziz,Dapi,seed,
Sandeep Arora,Bueno Finance,seed,
Saurav Gandhi,Bueno Finance,seed,
Bill Newhart,WANTD,seed,
Donald Engel,WANTD,seed,
Quyen Hua,WANTD,seed,
Ricky Nariani,WANTD,seed,
Aman Bhandula,Farmako,seed,
Kaishu Sahu,Farmako,seed,
Nikhil Kumar,Farmako,seed,
Christos Hadjiaslanis,Synth,pre_seed,
Nitesh Shroff,Arintra,seed,
Preeti Bhargava,Arintra,seed,
Ish Baid,Virtually,seed,
Eric Park,Cadence,pre_seed,
Melissa Du,Cadence,pre_seed,
Jose Antonio Menendez,Konta,seed,
Jose Menendez,Konta,seed,
Pablo Icaza,Konta,seed,
Edoardo Conti,Bandit ML,pre_seed,
Joseph Gilley,Bandit ML,pre_seed,
Lionel Vital,Bandit ML,pre_seed,
Ana Karina Derbez Garza,Monto,pre_seed,
Andres Quintanilla,Monto,pre_seed,
Mark Wai,Orbiter,pre_seed,
Victor Zhang,Orbiter,pre_seed,
Winston Zhang,Orbiter,pre_seed,
Edmund Farrar,Oto Health,seed,
George Leidig,Oto Health,seed,
Aayush Mattoo,WareIQ,seed,
Harsh Vaidya,WareIQ,seed,
Kashish Gupta,Carry,seed,
Tejas Manohar,Carry,seed,
Ivan Cardenas,Bego,seed,
Yin Yin Wu,Pulley,series_b,
Dmitry Dolgopolov,Luminai,series_a,
Kesava Kirupa Dinakaran,Luminai,series_a,
Brent D'Adamo,Sameplan,seed,
Carlo Candela,Sameplan,seed,
Siamak Ebadi,Farcast,series_a,
Benjamin Balazs,Mentorcam,seed,
Rune Hauge,Mentorcam,seed,
Jaclyn Chen,Benepass,series_b,
Kabir Soorya,Benepass,series_b,
Mark Fischer,Benepass,series_b,
Jack O'meara,Ochre Bio,series_a,
Quin Wills,Ochre Bio,series_a,
Jin Stedge,TrueNorth,series_b,
Sanjaya Wijeratne,TrueNorth,series_b,
Angel Herrera,Duffl,series_a,
Brian Le,Duffl,series_a,
David Lin,Duffl,series_a,
Graham Farrell,Duffl,series_a,
Rohun Vora,Duffl,series_a,
Peter Wysinski,Jitsu,seed,
Vladimir Klimontovich,Jitsu,seed,
Hussein El Kheshen,Sakneen,seed,
Ramy Khorshed,Sakneen,seed,
Diego Fischer,Carupi,series_a,
David Ferris,Phonic,seed,
Mitchell Catoen,Phonic,seed,
Craig Cannon,Nugget,seed,
Alfred Ali,Newman's,seed,
Anthony Suryaputra,Newman's,seed,
Elsen Wiraatmadja,Newman's,seed,
Isaac Phillips,Siglo,seed,
Joel Phillips,Siglo,seed,
Jeung Park,Origami,seed,
Arthur Kim,Relate,seed,
Bia Yang,Relate,seed,
Christopher Chae,Relate,seed,
Sangyong Jung,Relate,seed,
Rajesh Raikwar,Volopay,series_a,
Rajith Shaji,Volopay,series_a,
Colin Chartier,webapp.io,pre_seed,
Lyn Chen,webapp.io,pre_seed,
Elena Ponte,Zumo Labs,pre_seed,
Hugo Ponte,Zumo Labs,pre_seed,
Kory Stiger,Zumo Labs,pre_seed,
Norman Ponte,Zumo Labs,pre_seed,
Adam Hayek,BuildStream,pre_seed,
David Polanski,BuildStream,pre_seed,
Jim Jenkins,BuildStream,pre_seed,
Terry Clarke,BuildStream,pre_seed,
Márcio Vinicius dos Santos,Facio,series_a,
Saulo Tristao,Facio,series_a,
Ticiano Vieira,Facio,series_a,
Abhinay Peddisetty,BukuWarung,series_a,
Adjie Purbojati,BukuWarung,series_a,
Alka Gupta,BukuWarung,series_a,
Chinmay Chauhan,BukuWarung,series_a,
David Aragão,Hent,seed,
Leo Pinho,Hent,seed,
Thiago Diniz,Hent,seed,
Eni Jaupi,Clarity.so,seed,
Richie Bonilla,Clarity.so,seed,
Isaac Donnelly,Cherry Recommends,seed,
Rian Finnegan,Cherry Recommends,seed,
Carolyn Mooney,Nextmv,series_a,
Ryan O'Neil,Nextmv,series_a,
Calum Moore,Snapboard,seed,
Jorge Flores,GuruHotel,seed,
Josue Gio,GuruHotel,seed,
Stiven Martinez,GuruHotel,seed,
Chaithanya Murali,Oneistox,seed,
Harkunwar Singh,Oneistox,seed,
Mehul Kumar,Oneistox,seed,
Vipanchi Handa,Oneistox,seed,
Gordian Braun,onetool,pre_seed,
Tobias Becker,onetool,pre_seed,
Alexandru Enache,Listle,seed,
Cristina Bunea,Listle,seed,
Abhiroop CVK,Hutsy,pre_seed,
Rashid Aziz,Hutsy,pre_seed,
Nikhil Gupta,TrustedFor,seed,
Pradeep Muthukrishnan,TrustedFor,seed,
Soumya Santhanakrishnan,TrustedFor,seed,
Norris Tie,Exosonic,seed,
Tim MacDonald,Exosonic,seed,
Piero Linares,Fitia,pre_seed,
Ulises Olave,Fitia,pre_seed,
Nguyen Quan,GIMO,series_a,
Christina Czap,seer,seed,
Felipe Saint-Jean,seer,seed,
Alexa Wahr,Revel,seed,
Lisa Marrone,Revel,seed,
Evan Conrad,Room Service,seed,
Kevin King,Room Service,seed,
Koby Conrad,Room Service,seed,
Barsi Luna,Shuttle Central,seed,
Jeffrey Liu,Jenfi,series_b,
Justin Louie,Jenfi,series_b,
Kush Taneja,FamPay,series_a,
Sambhav Jain,FamPay,series_a,
Hrishi Olickel,Greywing,seed,
Nick Clarke,Greywing,seed,
Hannah Olson,Disclo,seed,
Kai Keane,Disclo,seed,
Giorgi Tsurtsumia,PAYZE,pre_seed,
Kakha Gelashvili,PAYZE,pre_seed,
Cailin Hardell,Segmed,series_a,
Jie Wu,Segmed,series_a,
Martin Willemink,Segmed,series_a,
Wojciech Adam Koszek,Segmed,series_a,
Kais Baillargeon,Response,seed,
Keivan Shahida,Response,seed,
Nolan Gray,Response,seed,
Anna Piñol Mediano,Jupiter,seed,
Anuraag Nallapati,Jupiter,seed,
Chad Munroe,Jupiter,seed,
Will Yin,Jupiter,seed,
Lior Grossman,Openbase,seed,
Meder Mamutov,Outtalent,pre_seed,
Tilek Mamutov,Outtalent,pre_seed,
Jesus Marco del Carmen,GradJoy,pre_seed,
Jose Bethancourt,GradJoy,pre_seed,
Sean Huang,Matidor.com,seed,
Vincent Lam,Matidor.com,seed,
Derek Pankaew,Mythia,seed,
Erik Lafleche,Mythia,seed,
Camilo Ruiz,Vecindario,seed,
Felipe Restrepo Perez,Vecindario,seed,
Alex Williams,Gamebytes,pre_seed,
Alexander Zorychta,Gamebytes,pre_seed,
Jared Downing,Gamebytes,pre_seed,
Jasper Cornett,Gamebytes,pre_seed,
Kane Thomas,Gamebytes,pre_seed,
Matthew Chen,Moichor,seed,
Shevy Karbasi,Moichor,seed,
Thanh Le,Moichor,seed,
Arian Agrawal,Riya Collective,pre_seed,
Sarina Siddhanti,Riya Collective,pre_seed,
Chandni Chainani,Dropezy,seed,
Nitish Chellaram,Dropezy,seed,
Troy Goode,Courier,series_b,
Mratunjay Beniwal,Zingbus,series_a,
Prashant Kumar,Zingbus,series_a,
Ravi Kumar Verma,Zingbus,series_a,
Kevin Simons,Kitemaker,seed,
Sigurd Seteklev,Kitemaker,seed,
Julian Lindinger,PowerUs,series_b,
Konrad Geiger,PowerUs,series_b,
Duncan Hamra,Memberstack,seed,
Tyler Bell,Memberstack,seed,
Jarred Sumner,Bun,seed,
Malte Delfs,Mage App,seed,
Peer Richelsen,Mage App,seed,
Matthew Curtis,Vice Lotteries,pre_seed,
Carlos de la Guardia,Munily,seed,
Khaled Alhaj,Munily,seed,
Marwa Alhaj,Munily,seed,
Mitchelle Contreras,Munily,seed,
Edwin Lacierda,PayMongo,series_b,
Francis Plaza,PayMongo,series_b,
Jaime Hing,PayMongo,series_b,
Luis Sia,PayMongo,series_b,
Ivan Tsybaev,Careerist,series_a,
Maksim Gusakov,Careerist,series_a,
Max Glubochansky,Careerist,series_a,
Oscar Rovira,Mystic,seed,
