company_name,link_company,equity_funding_total,num_articles,last_equity_funding_total,num_investments_funding_rounds,founded_on,ipqwery_num_trademark_registered,ipqwery_num_patent_granted,num_investors,operating_status,num_lead_investors,num_employees_enum,funding_total,num_funding_rounds,last_funding_type,last_funding_at,last_funding_total,num_founders,linkedin,facebook,twitter,founders,categories
Linkup,https://www.crunchbase.com/organization/linkup-2c1d,3000000.0,2.0,3000000.0,,2024-04-01,,,7,active,1.0,c_00011_00050,3000000.0,1,pre_seed,2024-11-18,3000000.0,3.0,https://www.linkedin.com/company/linkup-platform/,,https://x.com/linkup_platform,"Boris Toledano, Denis Charrier, Philippe Mizrahi","Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software"
Sorcerer,https://www.crunchbase.com/organization/sorcerer,4400000.0,1.0,3900000.0,,2024-03-01,,,9,active,2.0,c_00001_00010,4400000.0,2,seed,2025-06-12,3900000.0,3.0,https://www.linkedin.com/company/sorcerercorp,,https://x.com/sorcerer_earth,"Alessandro Vecchi, Austin Tindle, Maxmillion McLaughlin","Artificial Intelligence (AI), Data and Analytics, Manufacturing, Navigation and Mapping, Science and Engineering, Software"
Lilac Labs,https://www.crunchbase.com/organization/lilac-labs,500000.0,1.0,500000.0,,2024-03-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-17,500000.0,2.0,https://www.linkedin.com/company/ai-lilac-labs/,https://www.facebook.com/profile.php?id=61562722752254,https://twitter.com/LilacLabs,"Shelden Shi, Tony Kam","Artificial Intelligence (AI), Software"
Decisional AI,https://www.crunchbase.com/organization/decisional-ai,500000.0,,500000.0,,2024-03-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-09-25,500000.0,3.0,https://www.linkedin.com/company/decisional-ai/,,https://twitter.com/getdecisional,"Adit Sanghvi, Dhruv Tandon, Sai Neeraj Kanuri","Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software"
Agentic Labs,https://www.crunchbase.com/organization/agentic-labs,500000.0,1.0,500000.0,,2024-02-27,,,3,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-03,500000.0,2.0,https://www.linkedin.com/company/agentic-labs,,,"Maksim Ivanov, Robert McKnight","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software"
Thunder Compute,https://www.crunchbase.com/organization/thunder-9b4c,1625000.0,,1500000.0,,2024-02-23,,,1,active,1.0,c_00001_00010,1625000.0,2,seed,2025-04-22,1500000.0,2.0,https://www.linkedin.com/company/thundercompute/,https://www.facebook.com/profile.php?id=61557446552169,https://twitter.com/thundercompute,"Brian Model, Carl Peterson","Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Internet Services, Science and Engineering, Software"
DaLMatian,https://www.crunchbase.com/organization/dalmatian,500000.0,,500000.0,,2024-02-04,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-03,500000.0,3.0,https://www.linkedin.com/company/dalmatian-ai,,https://twitter.com/DaLMatianAI,"Alan Du, Derrick Xin, Jason Cai","Artificial Intelligence (AI), Data and Analytics, Information Technology, Software"
GoldenBasis,https://www.crunchbase.com/organization/goldenbasis,500000.0,,500000.0,,2024-01-09,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-01-16,500000.0,2.0,https://www.linkedin.com/company/goldenbasis/,,,"Andrew Wang, Grant Ackerman",Financial Services
Synnax,https://www.crunchbase.com/organization/synnax-labs,500000.0,,500000.0,,2024-01-02,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-09-25,500000.0,3.0,https://www.linkedin.com/company/synnaxlabs/,,https://x.com/synnaxlabs,"Elham Islam, Emiliano Bonilla, Patrick Dotson","Data and Analytics, Design, Information Technology, Software"
Toma,https://www.crunchbase.com/organization/toma-7107,17500000.0,2.0,17000000.0,,2024-01-01,,,12,active,2.0,c_00011_00050,17500000.0,3,series_a,2025-06-05,17000000.0,3.0,https://www.linkedin.com/company/tomavoice/,,https://x.com/tomaauto,"Anthony Krivonos, Junyu Huang, Monik Pamecha","Administrative Services, Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software, Transportation"
David AI,https://www.crunchbase.com/organization/david-ai-f9af,30500000.0,3.0,25000000.0,,2024-01-01,,,10,active,4.0,c_00001_00010,30500000.0,3,series_a,2025-05-22,25000000.0,2.0,https://www.linkedin.com/company/david-ai/,,,"Ben Wiley, Tomer Cohen","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software"
Helium,https://www.crunchbase.com/organization/helium-94a2,2000000.0,18.0,2000000.0,,2024-01-01,,,3,active,1.0,c_00001_00010,2000000.0,1,pre_seed,2025-01-24,2000000.0,3.0,https://www.linkedin.com/company/uplikehelium/,,,"Anish Doshi, Shishir Jakati, Zach Witzel","Artificial Intelligence (AI), Data and Analytics, Other, Software"
Plume,https://www.crunchbase.com/organization/plume-7cd5,500000.0,28.0,500000.0,,2024-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-09-25,500000.0,3.0,https://www.linkedin.com/company/plumefinder/,,,"Edouard Labarthe, Jean-Baptiste de La Fage, Ma El","Artificial Intelligence (AI), Data and Analytics, Energy, Real Estate, Science and Engineering, Software, Sustainability"
Spur,https://www.crunchbase.com/organization/spur-9a21,5000000.0,10.0,4500000.0,,2024-01-01,3.0,0.0,14,active,2.0,c_00001_00010,5000000.0,2,seed,2025-04-17,4500000.0,2.0,https://www.linkedin.com/company/spur-test/,,https://x.com/spur_dev,"Anushka Nijhawan, Sneha Sivakumar","Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Privacy and Security, Sales and Marketing, Science and Engineering, Software"
Henry,https://www.crunchbase.com/organization/henry-ee87,4800000.0,5.0,4300000.0,,2024-01-01,,,15,active,3.0,c_00001_00010,4800000.0,2,seed,2025-02-20,4300000.0,2.0,https://www.linkedin.com/company/henry-ai/,,,"Adam Pratt, Sammy Greenwall","Artificial Intelligence (AI), Real Estate, Software"
Starcloud,https://www.crunchbase.com/organization/starcloud,23900000.0,18.0,10000000.0,,2024-01-01,0.0,0.0,21,active,3.0,c_00001_00010,23900000.0,4,seed,2025-02-26,10000000.0,3.0,https://www.linkedin.com/company/starcloudinc,,https://x.com/starcloud_inc1,"Adi Oltean, Ezra Feilden, Philip Johnston","Science and Engineering, Transportation"
Operand,https://www.crunchbase.com/organization/operand-8880,3600000.0,1.0,3100000.0,,2024-01-01,,,5,active,2.0,c_00001_00010,3600000.0,2,seed,2025-05-06,3100000.0,3.0,https://www.linkedin.com/company/tryoperand/,,,"Akhil Iyengar, Arjun Sahney, Ram Gorthi","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software"
Clara,https://www.crunchbase.com/organization/clara-3cf0,3600000.0,,3100000.0,,2024-01-01,,,3,active,3.0,c_00001_00010,3600000.0,2,seed,2025-06-03,3100000.0,2.0,https://www.linkedin.com/company/clarahomecare/,https://www.facebook.com/HomeCareNearMe/,,"Ian Gillis, Jonathan Levinson",Health Care
Alice tech,https://www.crunchbase.com/organization/alice-tech,5272180.0,1.0,4200000.0,,2024-01-01,,,3,active,2.0,c_00001_00010,5272180.0,2,seed,2025-05-07,4200000.0,2.0,https://www.linkedin.com/company/alice-tech/,https://www.facebook.com/alicetech/,,"Kim Rants, Patrick Gadd","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software"
Proception,https://www.crunchbase.com/organization/proception,500000.0,11.0,500000.0,,2024-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2025-03-12,500000.0,2.0,https://www.linkedin.com/company/proceptionai/?viewAsMember=true,,https://x.com/proceptionAI,"Jay Li, Jianxiang Xu","Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software"
Arini,https://www.crunchbase.com/organization/arini,500000.0,10.0,500000.0,,2024-01-01,,,3,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-02-19,500000.0,2.0,https://www.linkedin.com/company/ariniai/,https://www.facebook.com/people/Arini/61556352192138/,https://twitter.com/usearini,"Abdul Jamjoom, Rami Rustom","Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software"
Pulse_1,https://www.crunchbase.com/organization/pulse-ai-ea00,4400000.0,3.0,3900000.0,,2024-01-01,,,9,active,3.0,c_00011_00050,4400000.0,2,seed,2025-02-19,3900000.0,2.0,https://www.linkedin.com/company/pulse-ai-corp,,https://twitter.com/Pulse__AI,"Ritvik Pandey, Sid Manchkanti","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software"
Datacurve,https://www.crunchbase.com/organization/datacurve-476e,500000.0,1.0,500000.0,,2024-01-01,,,4,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-03-01,500000.0,2.0,https://www.linkedin.com/company/datacurveai,,,"Charley Lee, Serena Ge","Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software"
telli,https://www.crunchbase.com/organization/telli-4d5b,3600000.0,4.0,3600000.0,,2024-01-01,1.0,0.0,11,active,2.0,c_00011_00050,3600000.0,1,pre_seed,2025-04-15,3600000.0,3.0,https://www.linkedin.com/company/tellitechnologies/,,https://x.com/tellidotcom,"Finn zur Mühlen, Philipp Baumanns, Seb Hapte-Selassie","Artificial Intelligence (AI), Data and Analytics, Information Technology, Other, Sales and Marketing, Science and Engineering, Software"
RetailReady,https://www.crunchbase.com/organization/retailready,3800000.0,1.0,3300000.0,,2024-01-01,,,8,active,2.0,c_00001_00010,3800000.0,2,seed,2024-06-12,3300000.0,2.0,http://www.linkedin.com/company/retailreadyai,,,"Elle Smyth, Sarah Hamer","Apps, Software, Transportation"
AthenaHQ,https://www.crunchbase.com/organization/athenahq,2600000.0,1.0,2100000.0,,2024-01-01,,,4,active,2.0,c_00001_00010,2600000.0,2,seed,2025-03-15,2100000.0,2.0,https://www.linkedin.com/company/athena-hq/,,https://x.com/getathenahq,"Alan Yao, Andrew Yan","Artificial Intelligence (AI), Data and Analytics, Internet Services, Sales and Marketing, Science and Engineering, Software"
Gale,https://www.crunchbase.com/organization/gale-6d1d,3200000.0,5.0,2700000.0,,2024-01-01,,,5,active,2.0,c_00001_00010,3200000.0,2,seed,2025-04-23,2700000.0,3.0,https://www.linkedin.com/company/galeapp/,,,"Haokun Qin, Rahul Gudise, Rishabh Sambare","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software"
Coval,https://www.crunchbase.com/organization/coval,3800000.0,3.0,3300000.0,,2024-01-01,,,6,active,2.0,c_00011_00050,3800000.0,2,seed,2025-01-23,3300000.0,1.0,https://www.linkedin.com/company/covaldev/,,https://x.com/covaldev,Brooke Hopkins,"Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software"
Pipeshift,https://www.crunchbase.com/organization/pipeshift,2500000.0,18.0,2500000.0,,2024-01-01,,,13,active,2.0,c_00001_00010,2500000.0,3,seed,2025-01-23,2500000.0,3.0,https://www.linkedin.com/company/pipeshift,,https://x.com/pipeshiftai,"Arko Chattopadhyay, Enrique Ferrao, Pranav Reddy","Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Internet Services, Science and Engineering, Software"
Octolane AI,https://www.crunchbase.com/organization/octolane-ai,3100000.0,2.0,2600000.0,,2024-01-01,,,8,active,1.0,c_00001_00010,3100000.0,2,seed,2025-04-14,2600000.0,2.0,https://www.linkedin.com/company/octolane/,,https://twitter.com/octolane_ai,"Md Abdul Halim Rafi, One Chowdhury","Artificial Intelligence (AI), Data and Analytics, Information Technology, Sales and Marketing, Science and Engineering, Software"
Taxo,https://www.crunchbase.com/organization/taxo-9255,10500000.0,4.0,5000000.0,,2024-01-01,,,9,active,3.0,c_00001_00010,10500000.0,3,seed,2025-03-27,5000000.0,2.0,https://www.linkedin.com/company/taxo-ai/,,,"Ahmed Kerwan, Hassan Tahir","Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software"
Focal_1,https://www.crunchbase.com/organization/focal-a5a1,500000.0,5.0,500000.0,,2024-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-09-25,500000.0,2.0,,,,"Katia Bazzi, Ray Morgan","Artificial Intelligence (AI), Data and Analytics, Financial Services, Other, Science and Engineering, Software"
Bifrost Orbital,https://www.crunchbase.com/organization/orbitalnerds,650000.0,,500000.0,,2024-01-01,,,4,active,1.0,c_00001_00010,652500.0,3,pre_seed,2024-12-04,500000.0,2.0,https://www.linkedin.com/company/bifrostorbital/,,https://twitter.com/bifrostorbital,"Geffen Avraham, Onkar Singh",Hardware
Just Words,https://www.crunchbase.com/organization/just-words,2200000.0,1.0,1700000.0,,2024-01-01,,,4,active,2.0,c_00001_00010,2200000.0,2,seed,2024-08-27,1700000.0,1.0,https://www.linkedin.com/company/justwordsai,,https://twitter.com/justwordsai,Neha Mittal,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Sales and Marketing, Science and Engineering, Software"
Artificial Societies,https://www.crunchbase.com/organization/artificial-societies,500000.0,2.0,500000.0,1.0,2024-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2025-03-12,500000.0,2.0,https://www.linkedin.com/company/artificial-societies/,,https://x.com/societiesio,"James He, Patrick Sharpe","Artificial Intelligence (AI), Data and Analytics, Media and Entertainment, Sales and Marketing, Science and Engineering, Software"
Crustdata,https://www.crunchbase.com/organization/crustdata,6000000.0,,6000000.0,,2024-01-01,,,2,active,1.0,c_00011_00050,6000000.0,1,pre_seed,2024-12-04,6000000.0,3.0,https://www.linkedin.com/company/crustdata/,,https://x.com/crustdata,"Abhilash Chowdhary, Chris Pisarski, Manmohit Grewal",Software
And AI,https://www.crunchbase.com/organization/and-ai,7000000.0,4.0,6500000.0,,2024-01-01,,,7,active,2.0,c_00001_00010,7000000.0,2,seed,2025-02-06,6500000.0,2.0,https://www.linkedin.com/company/and-ai/,,https://twitter.com/tryandai,"Caleb Harris, Herbert Turner","Artificial Intelligence (AI), Data and Analytics, Other, Professional Services, Science and Engineering, Software"
Asha Health,https://www.crunchbase.com/organization/asha-health,4400000.0,1.0,3900000.0,,2024-01-01,,,1,active,1.0,c_00001_00010,4400000.0,2,seed,2024-12-30,3900000.0,2.0,https://www.linkedin.com/company/asha-health-ai/,,https://x.com/asha_health_ai,"Akkshay Khoslaa, Gokul Kumarresen","Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software"
Giga ML,https://www.crunchbase.com/organization/giga-ml,3600000.0,17.0,3600000.0,,2024-01-01,0.0,0.0,7,active,1.0,c_00011_00050,3600000.0,1,seed,2023-10-23,3600000.0,2.0,https://www.linkedin.com/company/gigaml/,,https://x.com/gigaml,"Esha Manideep, Varun Vummadi","Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software"
Corgi,https://www.crunchbase.com/organization/corgi-80d7,500000.0,,500000.0,,2024-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-09-25,500000.0,2.0,https://www.linkedin.com/company/corgiinsurance/,,,"Emily Yuan, Nico Laqua","Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software"
OpenFunnel,https://www.crunchbase.com/organization/openfunnel,1300000.0,1.0,1300000.0,,2024-01-01,,,4,active,1.0,c_00001_00010,1300000.0,1,pre_seed,2025-01-06,1300000.0,2.0,https://www.linkedin.com/company/openfunnel/,,https://x.com/openfunnel,"Aditya Lahiri, Fenil Suchak","Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software"
Hamming AI,https://www.crunchbase.com/organization/hamming-ai,4300000.0,3.0,3800000.0,,2024-01-01,,,49,active,1.0,c_00001_00010,4300000.0,2,seed,2024-12-18,3800000.0,2.0,https://www.linkedin.com/company/hamming-ai,,https://twitter.com/HammingAI,"Marius Buleandra, Sumanyu Sharma","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software"
ClaimSorted,https://www.crunchbase.com/organization/claimsorted,3000000.0,4.0,3000000.0,,2024-01-01,0.0,0.0,4,active,1.0,c_00051_00100,3000000.0,1,pre_seed,2024-10-12,3000000.0,2.0,,,,"German Mikulski, Pavel Gertsberg","Artificial Intelligence (AI), Data and Analytics, Financial Services, Other, Science and Engineering, Software"
Sonnet,https://www.crunchbase.com/organization/sonnet-56bc,520000.0,3.0,20000.0,,2024-01-01,,,2,active,2.0,c_00001_00010,520000.0,2,pre_seed,2025-03-10,20000.0,2.0,https://www.linkedin.com/company/sonnetai,,https://x.com/sonnet_ai_,"Anurag Kejriwal, Dylan Feng","Artificial Intelligence (AI), Data and Analytics, Health Care, Other, Professional Services, Sales and Marketing, Science and Engineering, Software"
K-Scale Labs,https://www.crunchbase.com/organization/k-scale-labs,500000.0,,500000.0,,2024-01-01,,,4,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-03,500000.0,3.0,https://www.linkedin.com/company/kscale/,,https://twitter.com/kscalelabs,"Benjamin Bolte, Matthew Freed, Paweł Budzianowski","Data and Analytics, Design, Hardware, Manufacturing, Science and Engineering, Software"
Theseus,https://www.crunchbase.com/organization/theseus-dd84,4800000.0,2.0,4300000.0,,2024-01-01,,,4,active,2.0,c_00001_00010,4800000.0,2,seed,2025-04-18,4300000.0,3.0,https://www.linkedin.com/company/theseustech/,,,"Carl Schoeller, Ian Laffey, Sacha Lévy","Consumer Electronics, Consumer Goods, Government and Military, Hardware, Information Technology, Navigation and Mapping, Software"
Mastra,https://www.crunchbase.com/organization/mastra-44ba,500000.0,,500000.0,,2024-01-01,,,4,active,1.0,c_00001_00010,500000.0,1,pre_seed,2025-03-12,500000.0,3.0,https://www.linkedin.com/company/mastra-ai/,,https://x.com/mastra_ai,"Abhi Aiyer, Sam Bhagwat, Shane Thomas","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software"
OmniAI,https://www.crunchbase.com/organization/omniai,3700000.0,2.0,3200000.0,,2024-01-01,,,8,active,1.0,c_00001_00010,3700000.0,2,seed,2024-06-22,3200000.0,2.0,https://www.linkedin.com/company/getomni-ai,,https://twitter.com/getomni_ai,"Anna Pojawis, Tyler Maran","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software"
